species,elevation
Rhinella cerradensis,582
Rhinella cerradensis,769
Rhinella cerradensis,801
Rhinella cerradensis,824
Rhinella cerradensis,652
Rhinella cerradensis,602
Rhinella cerradensis,914
Rhinella cerradensis,623
Rhinella cerradensis,263
Rhinella inopina,621
Rhinella inopina,610
Rhinella inopina,548
Rhinella inopina,764
Rhinella inopina,468
Rhinella inopina,560
Rhinella inopina,689
Rhinella inopina,589
Rhinella inopina,705
Rhinella ocellata,534
Rhinella ocellata,579
Rhinella ocellata,610
Rhinella ocellata,154
Rhinella ocellata,277
Rhinella ocellata,101
Rhinella ocellata,200
Rhinella ocellata,210
Rhinella ocellata,159
Rhinella ocellata,158
Rhinella ocellata,164
Rhinella ocellata,898
Rhinella ocellata,298
Rhinella ocellata,292
Rhinella ocellata,213
Rhinella ocellata,700
Rhinella ocellata,209
Rhinella ocellata,632
Rhinella ocellata,222
Rhinella ocellata,271
Rhinella ocellata,311
Rhinella ocellata,223
Rhinella ocellata,220
Rhinella ocellata,305
Rhinella ocellata,397
Rhinella ocellata,177
Rhinella ocellata,610
Rhinella ocellata,579
Rhinella ocellata,484
Rhinella ocellata,465
Rhinella ocellata,796
Rhinella ocellata,468
Rhinella ocellata,394
Rhinella ocellata,461
Rhinella ocellata,282
Rhinella ocellata,263
Rhinella ocellata,243
Rhinella ocellata,195
Rhinella ocellata,720
Rhinella ocellata,199
Rhinella ocellata,216
Rhinella ocellata,166
Rhinella ocellata,185
Rhinella ocellata,293
Rhinella ocellata,260
Rhinella ocellata,199
Rhinella ocellata,796
Rhinella ocellata,293
Rhinella ocellata,229
Rhinella ocellata,496
Rhinella ocellata,306
Rhinella ocellata,779
Rhinella rubescens,908
Rhinella rubescens,1018
Rhinella rubescens,729
Rhinella rubescens,917
Rhinella rubescens,219
Rhinella rubescens,885
Rhinella rubescens,1000
Rhinella rubescens,1099
Rhinella rubescens,1081
Rhinella rubescens,922
Rhinella rubescens,656
Rhinella rubescens,996
Rhinella rubescens,801
Rhinella rubescens,914
Rhinella rubescens,813
Rhinella rubescens,914
Rhinella rubescens,673
Rhinella rubescens,915
Rhinella rubescens,922
Rhinella rubescens,872
Rhinella rubescens,827
Rhinella rubescens,805
Rhinella rubescens,920
Rhinella rubescens,920
Rhinella rubescens,846
Rhinella rubescens,902
Rhinella rubescens,1045
Rhinella rubescens,880
Rhinella rubescens,738
Rhinella rubescens,609
Rhinella rubescens,773
Rhinella rubescens,644
Rhinella rubescens,907
Rhinella rubescens,1404
Rhinella rubescens,1511
Rhinella rubescens,787
Rhinella rubescens,934
Rhinella rubescens,796
Rhinella rubescens,681
Rhinella rubescens,1231
Rhinella rubescens,933
Rhinella rubescens,821
Rhinella rubescens,962
Rhinella rubescens,911
Rhinella rubescens,1219
Rhinella rubescens,604
Rhinella scitula,190
Rhinella scitula,243
Rhinella scitula,205
Rhinella scitula,223
Rhinella scitula,164
Rhinella scitula,173
Rhinella scitula,360
Rhinella scitula,357
Rhinella scitula,191
Rhinella scitula,356
Rhinella scitula,393
Rhinella scitula,356
Rhinella scitula,199
Rhinella scitula,304
Rhinella scitula,397
Rhinella scitula,397
Rhinella scitula,309
Rhinella scitula,300
Rhinella scitula,303
Rhinella scitula,524
Rhinella scitula,353
Rhinella scitula,353
Rhinella scitula,461
Rhinella scitula,76
Rhinella scitula,287
Rhinella scitula,530
Rhinella scitula,135
Rhinella sebbeni*,911
Rhinella sebbeni*,483
Rhinella sebbeni*,931
Rhinella sebbeni*,769
Rhinella sebbeni*,876
Rhinella sebbeni*,876
Rhinella veredas,447
Rhinella veredas,656
Rhinella veredas,610
Rhinella veredas,772
Rhinella veredas,898
Rhinella veredas,611
Rhinella veredas,726
Rhinella veredas,680
Rhinella veredas,765
Rhinella veredas,770
Rhinella veredas,651
Rhipidomys ipukensis,289
Rhipidomys ipukensis,250
Rhipidomys ipukensis,158
Rhipidomys ipukensis,238
Rhipidomys macrurus,182
Rhipidomys macrurus,207
Rhipidomys macrurus,924
Rhipidomys macrurus,502
Rhipidomys macrurus,1071
Rhipidomys macrurus,1136
Rhipidomys macrurus,616
Rhipidomys macrurus,613
Rhipidomys macrurus,332
Rhipidomys macrurus,702
Rhipidomys macrurus,615
Rhipidomys macrurus,445
Rhipidomys macrurus,589
Rhipidomys macrurus,569
Rhipidomys macrurus,1092
Rhipidomys macrurus,1135
Rhipidomys macrurus,1073
Rhipidomys macrurus,613
Rhipidomys macrurus,1054
Rhipidomys macrurus,575
Rhipidomys macrurus,864
Rhipidomys macrurus,420
Rhipidomys macrurus,817
Rhipidomys macrurus,1220
Rhipidomys macrurus,922
Rhipidomys macrurus,772
Rhipidomys macrurus,843
Rhipidomys macrurus,503
Rhipidomys macrurus,457
Rhipidomys macrurus,550
Rhipidomys macrurus,447
Rhipidomys macrurus,343
Rhipidomys macrurus,848
Rhipidomys macrurus,910
Rhipidomys macrurus,913
Rhipidomys macrurus,1069
Rhipidomys macrurus,889
Rhipidomys macrurus,465
Rhipidomys macrurus,456
Rhipidomys macrurus,912
Rhipidomys macrurus,325
Rhipidomys macrurus,507
Rhipidomys macrurus,1088
Rhipidomys macrurus,383
Rhipidomys macrurus,917
Rhipidomys macrurus,478
Rhipidomys macrurus,465
Rhipidomys macrurus,629
Rhipidomys macrurus,912
Rhipidomys macrurus,755
Rhipidomys macrurus,429
Rhipidomys macrurus,954
Rhipidomys macrurus,366
Rhipidomys macrurus,110
Rhipidomys macrurus,755
Rhipidomys macrurus,435
Rhipidomys macrurus,459
Rhipidomys macrurus,153
Rhipidomys macrurus,277
Saltatricula atricollis,262
Saltatricula atricollis,87
Saltatricula atricollis,80
Saltatricula atricollis,200
Saltatricula atricollis,184
Saltatricula atricollis,179
Saltatricula atricollis,400
Saltatricula atricollis,420
Saltatricula atricollis,229
Saltatricula atricollis,767
Saltatricula atricollis,95
Saltatricula atricollis,350
Saltatricula atricollis,308
Saltatricula atricollis,471
Saltatricula atricollis,872
Saltatricula atricollis,915
Saltatricula atricollis,769
Saltatricula atricollis,243
Saltatricula atricollis,820
Saltatricula atricollis,227
Saltatricula atricollis,235
Saltatricula atricollis,509
Saltatricula atricollis,380
Saltatricula atricollis,810
Saltatricula atricollis,613
Saltatricula atricollis,363
Saltatricula atricollis,255
Saltatricula atricollis,916
Saltatricula atricollis,707
Saltatricula atricollis,305
Saltatricula atricollis,1140
Saltatricula atricollis,906
Saltatricula atricollis,599
Saltatricula atricollis,471
Saltatricula atricollis,277
Saltatricula atricollis,843
Saltatricula atricollis,211
Saltatricula atricollis,629
Saltatricula atricollis,1218
Saltatricula atricollis,246
Saltatricula atricollis,1156
Saltatricula atricollis,281
Saltatricula atricollis,561
Saltatricula atricollis,610
Saltatricula atricollis,513
Saltatricula atricollis,220
Saltatricula atricollis,917
Saltatricula atricollis,613
Saltatricula atricollis,611
Saltatricula atricollis,305
Saltatricula atricollis,880
Saltatricula atricollis,1095
Saltatricula atricollis,340
Saltatricula atricollis,177
Saltatricula atricollis,275
Saltatricula atricollis,305
Saltatricula atricollis,283
Saltatricula atricollis,75
Saltatricula atricollis,1171
Saltatricula atricollis,663
Saltatricula atricollis,633
Saltatricula atricollis,1049
Saltatricula atricollis,672
Saltatricula atricollis,871
Saltatricula atricollis,273
Saltatricula atricollis,518
Saltatricula atricollis,242
Saltatricula atricollis,215
Saltatricula atricollis,91
Saltatricula atricollis,855
Saltatricula atricollis,644
Saltatricula atricollis,151
Saltatricula atricollis,221
Saltatricula atricollis,287
Saltatricula atricollis,288
Saltatricula atricollis,94
Saltatricula atricollis,611
Saltatricula atricollis,701
Saltatricula atricollis,494
Saltatricula atricollis,13
Saltatricula atricollis,778
Saltatricula atricollis,731
Saltatricula atricollis,536
Saltatricula atricollis,599
Saltatricula atricollis,838
Saltatricula atricollis,178
Saltatricula atricollis,823
Saltatricula atricollis,860
Saltatricula atricollis,517
Saltatricula atricollis,598
Saltatricula atricollis,307
Saltatricula atricollis,743
Saltatricula atricollis,878
Saltatricula atricollis,413
Saltatricula atricollis,300
Saltatricula atricollis,436
Saltatricula atricollis,540
Saltatricula atricollis,751
Saltatricula atricollis,1016
Saltatricula atricollis,583
Saltatricula atricollis,1092
Saltatricula atricollis,338
Saltatricula atricollis,209
Saltatricula atricollis,841
Saltatricula atricollis,842
Saltatricula atricollis,889
Saltatricula atricollis,657
Saltatricula atricollis,452
Saltatricula atricollis,8
Saltatricula atricollis,478
Saltatricula atricollis,597
Saltatricula atricollis,519
Saltatricula atricollis,919
Saltatricula atricollis,519
Saltatricula atricollis,530
Saltatricula atricollis,813
Saltatricula atricollis,746
Saltatricula atricollis,711
Saltatricula atricollis,706
Saltatricula atricollis,375
Saltatricula atricollis,304
Saltatricula atricollis,1
Saltatricula atricollis,910
Saltatricula atricollis,610
Saltatricula atricollis,892
Saltatricula atricollis,1196
Saltatricula atricollis,614
Saltatricula atricollis,635
Saltatricula atricollis,553
Saltatricula atricollis,602
Saltatricula atricollis,905
Saltatricula atricollis,624
Saltatricula atricollis,125
Saltatricula atricollis,688
Saltatricula atricollis,220
Saltatricula atricollis,609
Saltatricula atricollis,876
Saltatricula atricollis,404
Saltatricula atricollis,940
Saltatricula atricollis,593
Saltatricula atricollis,420
Saltatricula atricollis,594
Saltatricula atricollis,779
Saltatricula atricollis,739
Saltatricula atricollis,152
Saltatricula atricollis,927
Saltatricula atricollis,887
Saltatricula atricollis,782
Saltatricula atricollis,999
Saltatricula atricollis,852
Saltatricula atricollis,115
Saltatricula atricollis,1170
Saltatricula atricollis,247
Saltatricula atricollis,876
Saltatricula atricollis,778
Saltatricula atricollis,901
Saltatricula atricollis,216
Saltatricula atricollis,304
Saltatricula atricollis,1184
Saltatricula atricollis,961
Saltatricula atricollis,757
Saltatricula atricollis,740
Saltatricula atricollis,1123
Saltatricula atricollis,821
Saltatricula atricollis,688
Saltatricula atricollis,698
Saltatricula atricollis,986
Saltatricula atricollis,243
Saltatricula atricollis,1037
Saltatricula atricollis,48
Saltatricula atricollis,383
Saltatricula atricollis,866
Saltatricula atricollis,1212
Saltatricula atricollis,897
Saltatricula atricollis,922
Saltatricula atricollis,277
Saltatricula atricollis,926
Saltatricula atricollis,877
Saltatricula atricollis,848
Saltatricula atricollis,888
Saltatricula atricollis,560
Saltatricula atricollis,950
Saltatricula atricollis,109
Saltatricula atricollis,92
Saltatricula atricollis,613
Saltatricula atricollis,902
Saltatricula atricollis,285
Saltatricula atricollis,246
Saltatricula atricollis,289
Saltatricula atricollis,745
Saltatricula atricollis,198
Saltatricula atricollis,173
Saltatricula atricollis,613
Saltatricula atricollis,659
Saltatricula atricollis,706
Saltatricula atricollis,935
Saltatricula atricollis,1200
Saltatricula atricollis,736
Saltatricula atricollis,758
Saltatricula atricollis,619
Saltatricula atricollis,599
Saltatricula atricollis,290
Saltatricula atricollis,310
Saltatricula atricollis,507
Saltatricula atricollis,855
Saltatricula atricollis,709
Saltatricula atricollis,1049
Saltatricula atricollis,567
Saltatricula atricollis,615
Saltatricula atricollis,310
Saltatricula atricollis,840
Saltatricula atricollis,914
Saltatricula atricollis,564
Saltatricula atricollis,754
Saltatricula atricollis,828
Saltatricula atricollis,454
Saltatricula atricollis,306
Saltatricula atricollis,1112
Saltatricula atricollis,369
Saltatricula atricollis,900
Saltatricula atricollis,121
Saltatricula atricollis,701
Saltatricula atricollis,623
Saltatricula atricollis,164
Saltatricula atricollis,458
Saltatricula atricollis,252
Saltatricula atricollis,123
Saltatricula atricollis,557
Saltatricula atricollis,609
Saltatricula atricollis,610
Saltatricula atricollis,1041
Saltatricula atricollis,327
Saltatricula atricollis,711
Saltatricula atricollis,737
Saltatricula atricollis,91
Saltatricula atricollis,674
Saltatricula atricollis,193
Saltatricula atricollis,611
Saltatricula atricollis,751
Saltatricula atricollis,610
Saltatricula atricollis,610
Saltatricula atricollis,572
Saltatricula atricollis,339
Saltatricula atricollis,599
Saltatricula atricollis,304
Saltatricula atricollis,650
Saltatricula atricollis,585
Saltatricula atricollis,1012
Saltatricula atricollis,306
Saltatricula atricollis,326
Saltatricula atricollis,618
Saltatricula atricollis,858
Saltatricula atricollis,291
Saltatricula atricollis,914
Saltatricula atricollis,96
Saltatricula atricollis,594
Saltatricula atricollis,701
Saltatricula atricollis,776
Saltatricula atricollis,807
Saltatricula atricollis,514
Saltatricula atricollis,67
Saltatricula atricollis,152
Saltatricula atricollis,342
Saltatricula atricollis,673
Saltatricula atricollis,221
Saltatricula atricollis,86
Saltatricula atricollis,389
Saltatricula atricollis,548
Saltatricula atricollis,851
Saltatricula atricollis,446
Saltatricula atricollis,646
Saltatricula atricollis,711
Saltatricula atricollis,301
Saltatricula atricollis,702
Saltatricula atricollis,484
Saltatricula atricollis,323
Saltatricula atricollis,503
Saltatricula atricollis,492
Saltatricula atricollis,407
Saltatricula atricollis,292
Saltatricula atricollis,901
Saltatricula atricollis,609
Saltatricula atricollis,87
Saltatricula atricollis,86
Saltatricula atricollis,612
Saltatricula atricollis,921
Saltatricula atricollis,765
Saltatricula atricollis,520
Saltatricula atricollis,764
Saltatricula atricollis,913
Saltatricula atricollis,610
Saltatricula atricollis,916
Saltatricula atricollis,971
Saltatricula atricollis,892
Saltatricula atricollis,921
Saltatricula atricollis,609
Saltatricula atricollis,921
Saltatricula atricollis,920
Saltatricula atricollis,764
Saltatricula atricollis,777
Saltatricula atricollis,610
Saltatricula atricollis,1076
Saltatricula atricollis,1073
Saltatricula atricollis,466
Saltatricula atricollis,167
Saltatricula atricollis,797
Saltatricula atricollis,820
Saltatricula atricollis,529
Saltatricula atricollis,558
Saltatricula atricollis,171
Saltatricula atricollis,23
Saltatricula atricollis,748
Saltatricula atricollis,852
Saltatricula atricollis,914
Saltatricula atricollis,610
Saltatricula atricollis,883
Saltatricula atricollis,449
Saltatricula atricollis,823
Saltatricula atricollis,1100
Saltatricula atricollis,858
Saltatricula atricollis,864
Saltatricula atricollis,870
Saltatricula atricollis,434
Saltatricula atricollis,858
Saltatricula atricollis,608
Saltatricula atricollis,772
Saltatricula atricollis,313
Saltatricula atricollis,603
Saltatricula atricollis,359
Saltatricula atricollis,478
Saltatricula atricollis,897
Saltatricula atricollis,814
Saltatricula atricollis,898
Saltatricula atricollis,882
Saltatricula atricollis,563
Saltatricula atricollis,898
Saltatricula atricollis,898
Saltatricula atricollis,305
Saltatricula atricollis,805
Saltatricula atricollis,300
Saltatricula atricollis,605
Saltatricula atricollis,596
Saltatricula atricollis,464
Saltatricula atricollis,252
Saltatricula atricollis,697
Saltatricula atricollis,877
Saltatricula atricollis,188
Saltatricula atricollis,278
Saltatricula atricollis,0
Saltatricula atricollis,700
Saltatricula atricollis,154
Saltatricula atricollis,300
Saltatricula atricollis,1006
Saltatricula atricollis,862
Saltatricula atricollis,836
Saltatricula atricollis,306
Saltatricula atricollis,665
Saltatricula atricollis,758
Saltatricula atricollis,922
Saltatricula atricollis,937
Saltatricula atricollis,148
Saltatricula atricollis,855
Saltatricula atricollis,916
Saltatricula atricollis,544
Saltatricula atricollis,419
Saltatricula atricollis,19
Saltatricula atricollis,364
Saltatricula atricollis,0
Saltatricula atricollis,777
Saltatricula atricollis,740
Saltatricula atricollis,923
Saltatricula atricollis,754
Saltatricula atricollis,452
Saltatricula atricollis,347
Saltatricula atricollis,943
Saltatricula atricollis,609
Saltatricula atricollis,613
Saltatricula atricollis,216
Saltatricula atricollis,540
Saltatricula atricollis,569
Saltatricula atricollis,332
Saltatricula atricollis,674
Saltatricula atricollis,136
Saltatricula atricollis,147
Saltatricula atricollis,858
Saltatricula atricollis,611
Saltatricula atricollis,148
Saltatricula atricollis,457
Saltatricula atricollis,726
Saltatricula atricollis,374
Saltatricula atricollis,750
Saltatricula atricollis,610
Saltatricula atricollis,1015
Saltatricula atricollis,617
Saltatricula atricollis,882
Saltatricula atricollis,482
Saltatricula atricollis,908
