species,latitude,longitude
Thrichomys pachyurus,-16.4667,-57.8
Thrichomys pachyurus,-15.5333,-47.3333
Thrichomys pachyurus,-13.65,-48.8833
Thrichomys pachyurus,-8.8333,-48.5
Thrichomys pachyurus,-15.05,-48.1667
Thrichomys pachyurus,-13.8833,-48.3167
Thrichomys pachyurus,-13.4,-47.2
Thrichomys pachyurus,-15.5833,-47.5833
Thrichomys pachyurus,-15.1667,-47.7667
Thrichomys pachyurus,-15.65,-57.2
Thrichomys pachyurus,-14.0833,-46.3667
Thrichomys pachyurus,-15.1167,-56.6333
Thrichomys pachyurus,-13.5667,-47.1833
Thrichomys pachyurus,-16.7667,-47.6167
Thrichomys pachyurus,-13.85,-46.9333
Thrichomys pachyurus,-14,-47.5667
Thrichomys pachyurus,-14.8667,-55.8
Thrichomys pachyurus,-15.4333,-55.75
Thrichomys pachyurus,-14.2667,-50.9833
Thrichomys pachyurus,-15.6,-56.1
Thrichomys pachyurus,-15.95,-55.9333
Thrichomys pachyurus,-15.9167,-55.4667
Thrichomys pachyurus,-10.45,-50.4833
Thylamys velutinus,-21.9333,-47.3667
Thylamys velutinus,-14,-47.5667
Thylamys velutinus,-22.4167,-47.6167
Thylamys velutinus,-15.9333,-47.85
Thylamys velutinus,-15.8759,-47.8757
Thylamys velutinus,-19.6272,-43.8897
Thylamys velutinus,-18.2667,-52.8833
Thylamys velutinus,-21.5833,-44.5667
Trachycephalus mambaiensis,-15.3219,-44.7701
Trachycephalus mambaiensis,-13.0367,-46.1777
Trachycephalus mambaiensis,-12.7919,-46.5389
Trachycephalus mambaiensis,-15.1941,-44.333
Trachycephalus mambaiensis,-17.2667,-46.15
Trachycephalus mambaiensis,-17.4083,-46.2588
Trachycephalus mambaiensis,-14.4134,-46.0988
Trachycephalus mambaiensis,-14.29,-46.1936
Trachycephalus mambaiensis,-13.418,-44.2358
Trachycephalus mambaiensis,-13.419,-46.3435
Trilepida brasiliensis,-14.8717,-55.7856
Trilepida brasiliensis,-14.9833,-55.7333
Trilepida brasiliensis,-7.2011,-47.7661
Trilepida brasiliensis,-8.8833,-44.9667
Trilepida brasiliensis,-12.08,-45.69
Trilepida brasiliensis,-12.0798,-45.6866
Trilepida brasiliensis,-16.895,-45.7645
Trilepida brasiliensis,-17.2965,-44.9033
Trilepida brasiliensis,-7.3368,-47.4627
Trilepida brasiliensis,-7.195,-47.2353
Trilepida brasiliensis,-14.5004,-45.2246
Trilepida brasiliensis,-13.8667,-45.8667
Trilepida brasiliensis,-13.3333,-44.6333
Trilepida brasiliensis,-18.9697,-56.6386
Trilepida brasiliensis,-19.4,-57.4
Trilepida brasiliensis,-17.8306,-57.5547
Trilepida brasiliensis,-19.01,-57.65
Trilepida brasiliensis,-15.5833,-56.0833
Trilepida brasiliensis,-10.25,-46.55
Trilepida brasiliensis,-14.9569,-46.2429
Trilepida brasiliensis,-11.6333,-42
Trilepida brasiliensis,-12.1333,-44.9833
Trilepida brasiliensis,-17.7333,-46.1667
Trilepida brasiliensis,-17.9673,-44.4178
Trilepida brasiliensis,-11.4737,-47.1211
Trilepida brasiliensis,-6.5482,-47.6455
Trilepida brasiliensis,-15.1167,-44.25
Trilepida brasiliensis,-16.4825,-55.4364
Trilepida brasiliensis,-14.4861,-46.1044
Trilepida brasiliensis,-19.2167,-45
Trilepida brasiliensis,-14.0583,-46.4015
Trilepida brasiliensis,-9.3333,-47.9
Trilepida brasiliensis,-14.8333,-56.4167
Trilepida brasiliensis,-17.8829,-57.5409
Trilepida brasiliensis,-16.1092,-55.3767
Trilepida brasiliensis,-18.2167,-45.2333
Trilepida brasiliensis,-6.5614,-47.4514
Trilepida brasiliensis,-16.0375,-45.7125
Trilepida fuliginosa,-16.127,-47.3356
Trilepida fuliginosa,-17.978,-47.7186
Trilepida fuliginosa,-18,-47.6667
Trilepida fuliginosa,-14.2553,-47.9825
Trilepida fuliginosa,-9.7254,-48.3599
Trilepida fuliginosa,-16.25,-47.95
Trilepida fuliginosa,-13.53,-48.22
Trilepida fuliginosa,-11.7,-47.7167
Trilepida fuliginosa,-14.05,-48.3167
Trilepida fuliginosa,-14.67,-52.35
Trilepida fuliginosa,-18.25,-47.83
Trilepida fuliginosa,-18.1681,-47.6644
Trilepida fuliginosa,-10.3,-48.35
Trilepida fuliginosa,-16.8,-49.9167
Trilepida fuliginosa,-12.6,-47.8667
Trilepida fuliginosa,-12.0167,-48.5333
Trilepida fuliginosa,-15.8469,-48.9218
Trilepida fuliginosa,-10.7036,-48.4163
Trilepida fuliginosa,-13.3833,-46.3167
Trilepida fuliginosa,-6.2274,-48.444
Trilepida fuliginosa,-6.2268,-48.4433
Trilepida fuliginosa,-16.35,-46.9
Trilepida jani,-19.9773,-44.0125
Trilepida jani,-19.9167,-43.8833
Trilepida jani,-19.8157,-43.9542
Trilepida jani,-16.4946,-42.8926
Trilepida jani,-16.492,-42.8931
Trilepida jani,-16.4466,-42.875
Trilepida jani,-20.0219,-44.0589
Trilepida jani,-20.3071,-43.9167
Trilepida jani,-20.52,-43.7
Trilepida jani,-20.2875,-43.5081
Trilepida jani,-20.2833,-43.5
Trilepida jani,-20.1916,-43.5159
Trilepida jani,-20.15,-43.8333
Trilepida jani,-18.7864,-43.8756
Trilepida jani,-19.3833,-43.7
Trilepida jani,-19.1667,-43.7
Trilepida jani,-19.1167,-43.6833
Trilepida jani,-19.11,-43.6969
Trilepida koppesi,-18.6739,-51.8806
Trilepida koppesi,-22.2842,-48.1267
Trilepida koppesi,-17.74,-48.63
Trilepida koppesi,-18.9697,-56.6386
Trilepida koppesi,-20.3833,-51.4667
Trilepida koppesi,-22.2528,-47.8228
Trilepida koppesi,-22.2167,-47.8833
Trilepida koppesi,-16.25,-47.95
Trilepida koppesi,-17.5694,-52.5511
Trilepida koppesi,-18.25,-52.8833
Trilepida koppesi,-17.57,-52.55
Trilepida koppesi,-22.3722,-46.9422
Trilepida koppesi,-19.6772,-51.1908
Trilepida koppesi,-21.9833,-47.4167
Trilepida koppesi,-22.1167,-51.3833
Trilepida koppesi,-15.866,-56.077
Trilepida koppesi,-17.6182,-54.8278
Trilepida koppesi,-20.4422,-54.8603
Trinomys moojeni,-19.0167,-43.4167
Trinomys moojeni,-20.0833,-43.4833
Trinomys moojeni,-19.3715,-43.6649
Tropidophis preciosus,-18.2833,-43.9833
Tropidophis preciosus,-20.4167,-43.4667
Tropidurus callathelys,-13.6,-60.9
Tropidurus callathelys,-14.9122,-60.0731
Tropidurus callathelys,-14.9163,-60.0735
Tropidurus callathelys,-14.939,-60.0256
Tropidurus callathelys,-14.9311,-60.0255
Tropidurus chromatops,-13.65,-60.8
Tropidurus chromatops,-14.5833,-61.5167
Tropidurus chromatops,-13.6,-60.9
Tropidurus chromatops,-14.5558,-60.76
Tropidurus chromatops,-13.6167,-60.9167
Tropidurus chromatops,-14.9122,-60.0731
Tropidurus chromatops,-14.9163,-60.0735
Tropidurus itambere,-21.2333,-49.6333
Tropidurus itambere,-19.15,-48.3333
Tropidurus itambere,-17.3042,-53.2014
Tropidurus itambere,-20.4667,-55.7833
Tropidurus itambere,-21.7944,-48.1756
Tropidurus itambere,-15.0667,-57.1667
Tropidurus itambere,-20.55,-48.5667
Tropidurus itambere,-20.5833,-56.8333
Tropidurus itambere,-20.7011,-56.8803
Tropidurus itambere,-16.0111,-47.9436
Tropidurus itambere,-15.7099,-48.0224
Tropidurus itambere,-21.6667,-48.2333
Tropidurus itambere,-18.15,-47.9333
Tropidurus itambere,-15.3,-55.85
Tropidurus itambere,-15.1,-55.6167
Tropidurus itambere,-16.7667,-47.6
Tropidurus itambere,-15.5833,-56.0833
Tropidurus itambere,-15.2,-45.8333
Tropidurus itambere,-20.5333,-47.4
Tropidurus itambere,-22.75,-46.1333
Tropidurus itambere,-17.2,-54.15
Tropidurus itambere,-20.3333,-47.7667
Tropidurus itambere,-21.25,-48.3167
Tropidurus itambere,-17.8667,-51.7
Tropidurus itambere,-22.6,-50.6667
Tropidurus itambere,-11.75,-50.7333
Tropidurus itambere,-14.05,-48.3167
Tropidurus itambere,-21.8333,-43.7833
Tropidurus itambere,-20.2333,-46.65
Tropidurus itambere,-12.0167,-48.5333
Tropidurus itambere,-21.4167,-50.0667
Tropidurus itambere,-23.4,-47.4167
Tropidurus itambere,-23.1833,-49.3833
Tropidurus itambere,-15.85,-48.95
Tropidurus itambere,-21.7833,-46.55
Tropidurus itambere,-21.05,-53.6333
Tropidurus itambere,-21.1667,-47.8
Tropidurus itambere,-22.4,-47.55
Tropidurus itambere,-22.8833,-48.4833
Tropidurus itambere,-22.0167,-47.8833
Tropidurus itambere,-21.9667,-46.7833
Tropidurus itambere,-23.5167,-47.1333
Tropidurus itambere,-12.7333,-48.2333
Tropidurus itambere,-23.3167,-45.3333
Tropidurus itambere,-18.2833,-43.7167
Tropidurus itambere,-22.5833,-46.5167
Tropidurus itambere,-23.5,-47.45
Tropidurus itambere,-23.5017,-47.4581
Tropidurus itambere,-24.5,-50.4
Tropidurus itambere,-20.75,-51.6667
Tropidurus itambere,-18.2,-45.2333
Tropidurus itambere,-17.7333,-48.6167
Tropidurus itambere,-23.0167,-46.9667
Tropidurus itambere,-21.1667,-48.6167
Tropidurus itambere,-23.5333,-47.4333
Tropidurus itambere,-14.6667,-52.35
Tropidurus montanus,-17.6667,-44.5833
Tropidurus montanus,-19.8157,-43.9542
Tropidurus montanus,-15.6167,-46.4167
Tropidurus montanus,-18.2333,-43.6
Tropidurus montanus,-18.2833,-43.5167
Tropidurus montanus,-18.45,-43.7333
Tropidurus montanus,-16.55,-42.8833
Tropidurus montanus,-18.25,-43.6667
Tropidurus montanus,-19.1667,-43.7
Tropidurus montanus,-17.25,-44.4667
Tropidurus montanus,-17.75,-44.3667
Tropidurus montanus,-20.1333,-43.5
Tropidurus montanus,-19.3333,-43.5333
Tropidurus montanus,-19.2946,-43.5944
Tropidurus montanus,-18.6,-43.3667
Tropidurus montanus,-18.2167,-43.6833
Tropidurus montanus,-18.5333,-43.5833
Tropidurus oreadicus,-15.85,-48.95
Tropidurus oreadicus,-18.1667,-53.35
Tropidurus oreadicus,-17.3042,-53.2014
Tropidurus oreadicus,-14.4667,-46.4833
Tropidurus oreadicus,-1.3656,-48.3722
Tropidurus oreadicus,-20.4667,-55.7833
Tropidurus oreadicus,-7.1833,-48.2
Tropidurus oreadicus,-5.6511,-48.1244
Tropidurus oreadicus,-6,-51.3333
Tropidurus oreadicus,-12.9167,-46.9333
Tropidurus oreadicus,-7.2011,-47.7661
Tropidurus oreadicus,-2.7833,-49.6667
Tropidurus oreadicus,-5.5056,-45.2433
Tropidurus oreadicus,-15.89,-52.2567
Tropidurus oreadicus,-1.4558,-48.5044
Tropidurus oreadicus,-16.4667,-53.45
Tropidurus oreadicus,-15.6167,-46.4167
Tropidurus oreadicus,-15.1,-55.6167
Tropidurus oreadicus,-2.2333,-49.4833
Tropidurus oreadicus,-2.95,-51.8667
Tropidurus oreadicus,-15.3,-55.85
Tropidurus oreadicus,-14.3833,-50.9833
Tropidurus oreadicus,-8.8833,-44.9667
Tropidurus oreadicus,-15.2,-45.8333
Tropidurus oreadicus,-8.8333,-48.5
Tropidurus oreadicus,-11.7167,-49.0667
Tropidurus oreadicus,-11.2333,-48.45
Tropidurus oreadicus,-10.7333,-46.7833
Tropidurus oreadicus,-18.25,-52.8833
Tropidurus oreadicus,-2.5833,-49.5
Tropidurus oreadicus,-13.25,-46.9
Tropidurus oreadicus,-14.9667,-52.3167
Tropidurus oreadicus,-14.4667,-48.45
Tropidurus oreadicus,-14.05,-48.3167
Tropidurus oreadicus,-10.2128,-48.3603
Tropidurus oreadicus,-10.3,-48.35
Tropidurus oreadicus,-12.6,-47.8667
Tropidurus oreadicus,-12.0167,-48.5333
Tropidurus oreadicus,-13.4333,-49.1333
Tropidurus oreadicus,-8.75,-63.9
Tropidurus oreadicus,-15.6178,-46.4233
Tropidurus oreadicus,-8.0167,-50.0167
Tropidurus oreadicus,-10.4833,-63.25
Tropidurus oreadicus,-15.7,-44.6
Tropidurus oreadicus,-4.5333,-49.5333
Tropidurus oreadicus,-3.4,-51.8833
Tropidurus oreadicus,-17.3167,-53.2
Tropidurus oreadicus,-15.6667,-55.3
Tropidurus oreadicus,-12.7333,-48.2333
Tropidurus oreadicus,-15.6667,-55
Tropidurus oreadicus,-16.0667,-57.6667
Tropidurus oreadicus,-13.5667,-47.1667
Tropidurus oreadicus,-3.75,-49.6667
Tropidurus oreadicus,-14.6667,-52.35
Tupinambis matipu*,-16.8333,-57.4167
Tupinambis matipu*,-14.9322,-51.0691
Tupinambis matipu*,-16.8204,-56.0318
Tupinambis matipu*,-15.0433,-57.6918
Tupinambis matipu*,-12.2546,-57.7145
Tupinambis matipu*,-14.8667,-55.8
Tupinambis matipu*,-14.8717,-55.7856
Tupinambis matipu*,-11.5833,-55.15
Tupinambis matipu*,-11.4462,-55.0494
Tupinambis matipu*,-11.1833,-53.25
Tupinambis matipu*,-14.3666,-51
Tupinambis matipu*,-10.9711,-55.5705
Tupinambis matipu*,-13.7331,-60.3107
Tupinambis matipu*,-18.731,-56.7233
Tupinambis matipu*,-15.48,-55.8894
Tupinambis matipu*,-15.3173,-58.8619
Tupinambis matipu*,-11.2166,-50.6666
Tupinambis matipu*,-14.3292,-57.6163
Tupinambis matipu*,-9.5612,-56.7051
Tupinambis matipu*,-16.4584,-56.6135
Tupinambis matipu*,-16.7845,-56.9485
Tupinambis matipu*,-13.0596,-52.3813
Tupinambis matipu*,-16.6333,-55.1833
Tupinambis matipu*,-11.6194,-50.6688
Tupinambis matipu*,-11.3129,-55.4444
Tupinambis matipu*,-11.9072,-55.879
Tupinambis matipu*,-15.0725,-58.5744
Tupinambis matipu*,-15.0166,-59.95
Tupinambis matipu*,-10.0166,-51.2333
Tupinambis quadrilineatus,-16.1961,-52.545
Tupinambis quadrilineatus,-16.2167,-51.4167
Tupinambis quadrilineatus,-10.6833,-50.6333
Tupinambis quadrilineatus,-12.8167,-51.7667
Tupinambis quadrilineatus,-16.0667,-57.6667
Tupinambis quadrilineatus,-17.7333,-48.6167
Tupinambis quadrilineatus,-15.3,-55.85
Tupinambis quadrilineatus,-15.3,-45.6167
Tupinambis quadrilineatus,-13.2833,-46.3833
Tupinambis quadrilineatus,-8.8833,-44.9667
Tupinambis quadrilineatus,-15.5333,-47.3333
Tupinambis quadrilineatus,-11.7167,-49.0667
Tupinambis quadrilineatus,-14.0833,-46.6167
Tupinambis quadrilineatus,-14.05,-48.3167
Tupinambis quadrilineatus,-14.45,-53.8
Tupinambis quadrilineatus,-10.3,-48.35
Tupinambis quadrilineatus,-12.6,-47.8667
Tupinambis quadrilineatus,-15.85,-48.95
Tupinambis quadrilineatus,-8.75,-63.9
Tupinambis quadrilineatus,-8.0167,-50.0167
Tupinambis quadrilineatus,-14.8333,-56.4167
Tupinambis quadrilineatus,-11,-44.5167
Tupinambis quadrilineatus,-14.85,-57.75
Tupinambis quadrilineatus,-16.35,-46.9
Uropelia campestris,-14.5833,-67.3333
Uropelia campestris,-14.3333,-67.25
Uropelia campestris,-14.3167,-67.3833
Uropelia campestris,-13.75,-65.5833
Uropelia campestris,-17.5333,-58.65
Uropelia campestris,-18,-60
Uropelia campestris,-9.6215,-49.1514
Uropelia campestris,-17.3965,-50.3774
Uropelia campestris,-14.4815,-46.4924
Uropelia campestris,-20.4715,-55.7875
Uropelia campestris,-15.7345,-51.8314
Uropelia campestris,-15.0833,-50.6167
Uropelia campestris,-12.9315,-46.9384
Uropelia campestris,-14.9205,-51.0834
Uropelia campestris,-15.9833,-50.15
Uropelia campestris,-16.2795,-55.9585
Uropelia campestris,-9.7833,-50.2
Uropelia campestris,-15.3235,-44.7544
Uropelia campestris,-13.6365,-49.8104
Uropelia campestris,-17.0105,-46.0094
Uropelia campestris,-15.3167,-55.85
Uropelia campestris,-15.25,-55.6333
Uropelia campestris,-1.0114,-48.9634
Uropelia campestris,-16.55,-57.85
Uropelia campestris,-4.8285,-42.1694
Uropelia campestris,-15.5475,-55.1695
Uropelia campestris,-15.05,-59.8
Uropelia campestris,0.0333,-51.05
Uropelia campestris,-13.7985,-47.4584
Uropelia campestris,-12.1833,-46.8
Uropelia campestris,-15.4167,-55.8
Uropelia campestris,-15.3065,-45.6184
Uropelia campestris,-14.3833,-51
Uropelia campestris,-4.4833,-43.8833
Uropelia campestris,-8.25,-49.2833
Uropelia campestris,-15.2945,-44.4184
Uropelia campestris,-18.5,-54.75
Uropelia campestris,-16.7695,-47.6144
Uropelia campestris,-21.8396,-44.8084
Uropelia campestris,-15.5833,-56.0833
Uropelia campestris,-16.75,-57.7
Uropelia campestris,-14.45,-51.0167
Uropelia campestris,-10.65,-46.8
Uropelia campestris,-16.0333,-50.2833
Uropelia campestris,-15.9833,-55.9167
Uropelia campestris,-16.4667,-58.1
Uropelia campestris,-9.6667,-50.1833
Uropelia campestris,-16.0333,-49.9667
Uropelia campestris,-0.7333,-48.5167
Uropelia campestris,-18.6,-45.35
Uropelia campestris,-9.9333,-45.0667
Uropelia campestris,-15.4,-49.6
Uropelia campestris,-9.8333,-50.3667
Uropelia campestris,-15.5333,-49.45
Uropelia campestris,-11.85,-48.6167
Uropelia campestris,-0.7667,-48.9333
Uropelia campestris,-8.55,-61.4333
Uropelia campestris,-18.1833,-45.4167
Uropelia campestris,-15.7333,-56.0833
Uropelia campestris,-17.2333,-56.5667
Uropelia campestris,-8.3,-49.05
Uropelia campestris,-11.3,-48.9333
Uropelia campestris,-14.85,-57.75
Uropelia campestris,-15.6667,-44.6333
Uropelia campestris,-7.35,-47.5
Uropelia campestris,-14.9333,-46.2167
Uropelia campestris,-18.6167,-45.3667
Uropelia campestris,-9.8325,-45.3444
Uropelia campestris,-16.6667,-49.2667
Uropelia campestris,-7.5065,-63.0215
Uropelia campestris,-11,-44.5333
Uropelia campestris,-14.9667,-52.3167
Uropelia campestris,-17.0495,-50.1464
Uropelia campestris,-15.2365,-56.4895
Uropelia campestris,-17.7435,-46.1734
Uropelia campestris,-17.0833,-56.6
Uropelia campestris,-13.6667,-51.4833
Uropelia campestris,2.05,-50.7
Uropelia campestris,-10.7945,-49.6244
Uropelia campestris,-12.6333,-50.6667
Uropelia campestris,-9.7515,-48.3584
Uropelia campestris,-10.5485,-46.4214
Uropelia campestris,-20.2415,-56.3785
Uropelia campestris,-14.7415,-44.4044
Uropelia campestris,-13.5,-51.3833
Uropelia campestris,-16.0085,-51.3974
Uropelia campestris,-4.6315,-42.1734
Uropelia campestris,-11.8245,-46.6284
Uropelia campestris,-0.2667,-48.4833
Uropelia campestris,-10.1675,-48.3334
Uropelia campestris,-7.8605,-47.9264
Uropelia campestris,-17.2167,-46.8667
Uropelia campestris,-16.8667,-46.3333
Uropelia campestris,-17.2225,-46.8754
Uropelia campestris,-16.9485,-50.4494
Uropelia campestris,-10.4667,-46.3167
Uropelia campestris,-15.35,-45.8333
Uropelia campestris,-8.9685,-48.1754
Uropelia campestris,-12.0255,-48.5394
Uropelia campestris,-0.3,-48.3667
Uropelia campestris,-17.35,-44.9333
Uropelia campestris,-17.3455,-44.9424
Uropelia campestris,-10.4435,-49.1824
Uropelia campestris,-16.25,-56.6167
Uropelia campestris,-16.2575,-56.6235
Uropelia campestris,-13.5667,-51.1667
Uropelia campestris,-10.7445,-47.5364
Uropelia campestris,-13.4415,-49.1494
Uropelia campestris,-15.7,-57.7167
Uropelia campestris,-16.1667,-58.0833
Uropelia campestris,-10.7085,-48.4174
Uropelia campestris,-16.3667,-56.3
Uropelia campestris,-12.9425,-51.8244
Uropelia campestris,-15.9167,-52.25
Uropelia campestris,-16.6833,-43.3167
Uropelia campestris,-14.0167,-51.2833
Uropelia campestris,-15.95,-55.9333
Uropelia campestris,-15.8667,-56.0833
Uropelia campestris,-11.4005,-46.8834
Uropelia campestris,-14.5833,-49.0333
Uropelia campestris,-14.6667,-52.35
Uropelia campestris,-9.25,-49.9667
Uropelia campestris,-13.9167,-47
Uropelia campestris,-17.3833,-55.6333
Uropelia campestris,-11.35,-43.8667
Uropelia campestris,-13.3167,-53.5333
Uropelia campestris,-14.6,-50.85
Uropelia campestris,-12.3667,-48.4333
Uropelia campestris,-14.8365,-56.4285
Uropelia campestris,-0.7534,-48.5174
Uropelia campestris,-9.3167,-45.6333
Uropelia campestris,-9.85,-50.3333
Uropelia campestris,-9.7333,-50.1833
Uropelia campestris,-15.8665,-56.0775
Uropelia campestris,-12.3635,-44.9734
Uropelia campestris,-11.0333,-45.5333
Uropelia campestris,-13.2755,-50.1634
Uropelia campestris,-1.0167,-48.9667
Uropelia campestris,-15.65,-57.2167
Uropelia campestris,-10.2667,-48.3667
Uropelia campestris,-1.1667,-48.75
Uropelia campestris,-9.55,-48.3667
Uropelia campestris,-9.5645,-48.3774
Uropelia campestris,-16.1995,-52.5564
Uropelia campestris,-18.9195,-48.2774
Uropelia campestris,-16.3585,-46.9064
Uropelia campestris,-16.0645,-46.2544
Uropelia campestris,-16.2,-47.2833
Uropelia campestris,-14.9833,-59.9167
Uropelia campestris,-15.1,-59.6333
Uropelia campestris,-15.0085,-59.9515
Vanzosaura savanicola*,-11.2333,-46.9167
Vanzosaura savanicola*,-15.9167,-46.0667
Vanzosaura savanicola*,-14.1667,-44.55
Vanzosaura savanicola*,-11.0561,-45.1925
Vanzosaura savanicola*,-13.6,-44.4833
Vanzosaura savanicola*,-15.4833,-44.3667
Vanzosaura savanicola*,-10.5475,-46.4211
Vanzosaura savanicola*,-12.3515,-44.9842
Vanzosaura savanicola*,-16.1167,-45.7333
Xenodon matogrossensis,-16.6333,-57.4832
Xenodon matogrossensis,-20.471,-55.787
Xenodon matogrossensis,-19.9667,-54.2667
Xenodon matogrossensis,-19.7,-56.6833
Xenodon matogrossensis,-20.4861,-55.8041
Xenodon matogrossensis,-20.7071,-55.7611
Xenodon matogrossensis,-20.6211,-55.8054
Xenodon matogrossensis,-20.2833,-56.0667
Xenodon matogrossensis,-20.4667,-55.7833
Xenodon matogrossensis,-20.459,-55.7756
Xenodon matogrossensis,-20.47,-55.78
Xenodon matogrossensis,-19.5527,-55.5996
Xenodon matogrossensis,-20.4873,-55.634
Xenodon matogrossensis,-20.4748,-55.7847
Xenodon matogrossensis,-20.4572,-55.8011
Xenodon matogrossensis,-19.9187,-55.7672
Xenodon matogrossensis,-19.7557,-55.8634
Xenodon matogrossensis,-19.5751,-56.2462
Xenodon matogrossensis,-19.5638,-56.2441
Xenodon matogrossensis,-19.5611,-56.2215
Xenodon matogrossensis,-20.4667,-55.8
Xenodon matogrossensis,-20.4516,-55.796
Xenodon matogrossensis,-20.3,-56.0833
Xenodon matogrossensis,-19.5651,-55.5807
Xenodon matogrossensis,-19.5622,-56.2215
Xenodon matogrossensis,-19.5515,-56.2188
Xenodon matogrossensis,-19.934,-54.3252
Xenodon matogrossensis,-21.077,-56.7437
Xenodon matogrossensis,-16.0667,-57.6667
Xenodon matogrossensis,-16.2833,-58.15
Xenodon matogrossensis,-20.4333,-54.6333
Xenodon matogrossensis,-20.4435,-54.6478
Xenodon matogrossensis,-20.3836,-54.52
Xenodon matogrossensis,-19.6083,-57.4333
Xenodon matogrossensis,-18.2862,-56.0404
Xenodon matogrossensis,-18.5833,-56.8
Xenodon matogrossensis,-19.4263,-56.6055
Xenodon matogrossensis,-19,-57.65
Xenodon matogrossensis,-18.9881,-56.6191
Xenodon matogrossensis,-18.9808,-56.6314
Xenodon matogrossensis,-18.8508,-56.4309
Xenodon matogrossensis,-18.7014,-57.0439
Xenodon matogrossensis,-18.3833,-57.1667
Xenodon matogrossensis,-19.6052,-57.4249
Xenodon matogrossensis,-19.2667,-57.0667
Xenodon matogrossensis,-19.0157,-56.6372
Xenodon matogrossensis,-19.0128,-56.6396
Xenodon matogrossensis,-19.0038,-56.6194
Xenodon matogrossensis,-18.9916,-56.6511
Xenodon matogrossensis,-18.9907,-56.663
Xenodon matogrossensis,-18.989,-56.63
Xenodon matogrossensis,-18.9818,-56.6512
Xenodon matogrossensis,-18.98,-56.6222
Xenodon matogrossensis,-18.9781,-56.6504
Xenodon matogrossensis,-18.9772,-56.6229
Xenodon matogrossensis,-18.9739,-56.6262
Xenodon matogrossensis,-18.9739,-56.6408
Xenodon matogrossensis,-18.9738,-56.629
Xenodon matogrossensis,-18.9731,-56.6386
Xenodon matogrossensis,-18.9716,-56.6112
Xenodon matogrossensis,-18.9713,-56.6081
Xenodon matogrossensis,-18.9697,-56.6386
