species,voucher,series,locality,municipality,state,country,latitude,longitude,elevation
Tupinambis quadrilineatus,MZUSP 79211,,Redenção,Redenção,PA,Brazil,-8.0167,-50.0167,299
Tupinambis quadrilineatus,BMNH  1972.383~84,,Ribeirão Cascalheira,Ribeirão Cascalheira,MT,Brazil,-12.8167,-51.7667,310
Tupinambis quadrilineatus,CHUNB 00468,,Rosário Oeste,Rosário Oeste,MT,Brazil,-14.8333,-56.4167,189
Tupinambis quadrilineatus,MZUSP 07289,,Santa Rita de Cássia,Santa Rita de Cássia,BA,Brazil,-11,-44.5167,450
Tupinambis quadrilineatus,MNRJ  R1742,,Tapirapuâ,Tapirapuâ,MT,Brazil,-14.85,-57.75,188
Tupinambis quadrilineatus,CHUNB 32865,,Unaí,Unaí,MG,Brazil,-16.35,-46.9,602
Uropelia campestris,"Esteves-Lopes, 2005",,,Bresta,El Beni,Bolivia,-14.5833,-67.3333,355
Uropelia campestris,"Esteves-Lopes, 2005",,,El Consuelo,El Beni,Bolivia,-14.3333,-67.25,258
Uropelia campestris,"Esteves-Lopes, 2005",,,Reyes,El Beni,Bolivia,-14.3167,-67.3833,293
Uropelia campestris,"Esteves-Lopes, 2005",,,Santa Ana,El Beni,Bolivia,-13.75,-65.5833,169
Uropelia campestris,"Esteves-Lopes, 2005",,,Area Natural de manejo Integrado San Matias,Santa Cruz,Bolivia,-17.5333,-58.65,227
Uropelia campestris,"Esteves-Lopes, 2005",,,Chiquitos,Santa Cruz,Bolivia,-18,-60,461
Uropelia campestris,"Esteves-Lopes, 2005",,,Abreulândia/TO,TO,Brazil,-9.6215,-49.1514,255
Uropelia campestris,"Esteves-Lopes, 2005",,,Acreúna/GO,GO,Brazil,-17.3965,-50.3774,584
Uropelia campestris,"Esteves-Lopes, 2005",,,Alvorada do Norte/GO,GO,Brazil,-14.4815,-46.4924,610
Uropelia campestris,"Esteves-Lopes, 2005",,,Aquidauana/MS,MS,Brazil,-20.4715,-55.7875,177
Uropelia campestris,"Esteves-Lopes, 2005",,,Araguaiana/MT,MT,Brazil,-15.7345,-51.8314,283
Uropelia campestris,97755,,,Araguapaz,GO,Brazil,-15.0833,-50.6167,366
Uropelia campestris,"Esteves-Lopes, 2005",,,Arraias/TO,TO,Brazil,-12.9315,-46.9384,605
Uropelia campestris,"Esteves-Lopes, 2005",,,Aruanã/GO,GO,Brazil,-14.9205,-51.0834,215
Uropelia campestris,"Esteves-Lopes, 2005",,,Bacalhau,GO,Brazil,-15.9833,-50.15,755
Uropelia campestris,"Esteves-Lopes, 2005",,,Barão de Melgaço/MT,MT,Brazil,-16.2795,-55.9585,140
Uropelia campestris,97020,,,"Barra das Princesas, Fazenda Fartura",PA,Brazil,-9.7833,-50.2,161
Uropelia campestris,"Esteves-Lopes, 2005",,,Bonito de Minas/MG,MG,Brazil,-15.3235,-44.7544,609
Uropelia campestris,"Esteves-Lopes, 2005",,,Bonópolis/GO,GO,Brazil,-13.6365,-49.8104,436
Uropelia campestris,"Esteves-Lopes, 2005",,,Brasilândia de Minas/MG,MG,Brazil,-17.0105,-46.0094,583
Uropelia campestris,"Esteves-Lopes, 2005",,,"Cabeceira do Rio Claro, Chapada dos Guimaraes",MT,Brazil,-15.3167,-55.85,412
Uropelia campestris,"Esteves-Lopes, 2005",,,Cachoeira,MT,Brazil,-15.25,-55.6333,296
Uropelia campestris,"Esteves-Lopes, 2005",,,Cachoeira do Arari/PA,PA,Brazil,-1.0114,-48.9634,19
Uropelia campestris,"Esteves-Lopes, 2005",,,Cambara,MT,Brazil,-16.55,-57.85,102
Uropelia campestris,"Esteves-Lopes, 2005",,,Campo Maior/PI,PI,Brazil,-4.8285,-42.1694,125
Uropelia campestris,"Esteves-Lopes, 2005",,,Campo Verde/MT,MT,Brazil,-15.5475,-55.1695,688
Uropelia campestris,"Esteves-Lopes, 2005",,,"Campos do Encanto, Vila Bela da Santissima Trindade",MT,Brazil,-15.05,-59.8,220
Uropelia campestris,"Esteves-Lopes, 2005",,,"Campos Experimental da EMBRAPA, BR 156, Km 48, Macapá",AP,Brazil,0.0333,-51.05,1
Uropelia campestris,"Esteves-Lopes, 2005",,,Cavalcante/GO,GO,Brazil,-13.7985,-47.4584,901
Uropelia campestris,"Esteves-Lopes, 2005",,,"Cerrados, vale do Rio Palmeiras",TO,Brazil,-12.1833,-46.8,498
Uropelia campestris,"Esteves-Lopes, 2005",,,Chapada dos Guimaraes,MT,Brazil,-15.4167,-55.8,757
Uropelia campestris,"Esteves-Lopes, 2005",,,Chapada Gaúcha/MG,MG,Brazil,-15.3065,-45.6184,821
Uropelia campestris,"Esteves-Lopes, 2005",,,"Cocalinho, Rio Araguaia",MT,Brazil,-14.3833,-51,243
Uropelia campestris,"Esteves-Lopes, 2005",,,"Codo, Cocos",MA,Brazil,-4.4833,-43.8833,48
Uropelia campestris,"Esteves-Lopes, 2005",,,"Conceição do Araguaia, Rio Araguaia",PA,Brazil,-8.25,-49.2833,119
Uropelia campestris,"Esteves-Lopes, 2005",,,Cônego Marinho/MG,MG,Brazil,-15.2945,-44.4184,611
Uropelia campestris,"Esteves-Lopes, 2005",,,Coxim = Fazenda Monte Verde,MS,Brazil,-18.5,-54.75,285
Uropelia campestris,"Esteves-Lopes, 2005",,,Cristalina/GO,GO,Brazil,-16.7695,-47.6144,1210
Uropelia campestris,"Esteves-Lopes, 2005",,,Cruzília/MG,MG,Brazil,-21.8396,-44.8084,1197
Uropelia campestris,"Esteves-Lopes, 2005",,,Cuiabá,MT,Brazil,-15.5833,-56.0833,198
Uropelia campestris,17109,,,Cuiabá,MT,Brazil,-15.5833,-56.0833,198
Uropelia campestris,97754,,,Cuiabá,MT,Brazil,-15.5833,-56.0833,198
Uropelia campestris,"Esteves-Lopes, 2005",,,Descalvado,MT,Brazil,-16.75,-57.7,102
Uropelia campestris,34988,,,Dumbá,MT,Brazil,-14.45,-51.0167,254
Uropelia campestris,"Esteves-Lopes, 2005",,,"Dumba, margem esq. Do Rio Araguaia",MT,Brazil,-14.45,-51.0167,254
Uropelia campestris,79502,,,ESEC Serra Geral do Tocantins 2008D,TO,Brazil,-10.65,-46.8,457
Uropelia campestris,79503,,,ESEC Serra Geral do Tocantins 2008D,TO,Brazil,-10.65,-46.8,457
Uropelia campestris,79504,,,ESEC Serra Geral do Tocantins 2008D,TO,Brazil,-10.65,-46.8,457
Uropelia campestris,"Esteves-Lopes, 2005",,,Estrela,GO,Brazil,-16.0333,-50.2833,604
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Arica Mirim, Rio Arica, Expedição ao Alto Tapajós",MT,Brazil,-15.9833,-55.9167,121
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Baia de Pedra, Caceres",MT,Brazil,-16.4667,-58.1,166
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Barra das Princesas, Santana do Araguaia",PA,Brazil,-9.6667,-50.1833,162
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Boa Vista, Jaragua, Rio das Almas",GO,Brazil,-16.0333,-49.9667,819
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Bomjardim, Soure, Ilha do Marajó",PA,Brazil,-0.7333,-48.5167,2
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Buriti Grande, Morada Nova de Minas",MG,Brazil,-18.6,-45.35,609
Uropelia campestris,"Esteves-Lopes, 2005",,,Fazenda do Saco,PI,Brazil,-9.9333,-45.0667,585
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Esperança, Rio Uru",GO,Brazil,-15.4,-49.6,572
Uropelia campestris,97227,,,"Fazenda Fartura, Retiro 08",PA,Brazil,-9.8333,-50.3667,193
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Formiga=Fazenda Manuel Peixoto, Rio das Almas",GO,Brazil,-15.5333,-49.45,650
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Funil, mg. Esq. Tocantins, Peixe",TO,Brazil,-11.85,-48.6167,238
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Maria Pora, Cachoeira do Arari, Ilha do Marajó",PA,Brazil,-0.7667,-48.9333,4
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Passo Formoso, Manicore",AM,Brazil,-8.55,-61.4333,202
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Pedroes, Tres Marias",MG,Brazil,-18.1833,-45.4167,807
Uropelia campestris,"Esteves-Lopes, 2005",,,Fazenda Recanto Passargada,MT,Brazil,-15.7333,-56.0833,152
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda São Jose do Piriqui, Rio Piriqui, Corumba",MT,Brazil,-17.2333,-56.5667,111
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda São Jose, Couto de Magalhaes",TO,Brazil,-8.3,-49.05,153
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Sueli, Aliança do Tocantins",TO,Brazil,-11.3,-48.9333,305
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Tapirapoa, Rio Sepotuba",MT,Brazil,-14.85,-57.75,188
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Teso São Jose, Ilha do Marajó",PA,Brazil,-0.7333,-48.5167,2
Uropelia campestris,"Esteves-Lopes, 2005",,,"Fazenda Tres Irmas, Refugio da vida Silvestre rio Pandeiros",MG,Brazil,-15.6667,-44.6333,492
Uropelia campestris,"Esteves-Lopes, 2005",,,Filadelfia,TO,Brazil,-7.35,-47.5,87
Uropelia campestris,"Esteves-Lopes, 2005",,,Formoso,MG,Brazil,-14.9333,-46.2167,765
Uropelia campestris,"Esteves-Lopes, 2005",,,"Foz do Rio Indaia, Rio São Francisco, Morada Nova",MG,Brazil,-18.6167,-45.3667,610
Uropelia campestris,"Esteves-Lopes, 2005",,,Gilbués/PI,PI,Brazil,-9.8325,-45.3444,474
Uropelia campestris,"Esteves-Lopes, 2005",,,Goiania,GO,Brazil,-16.6667,-49.2667,797
Uropelia campestris,70004,,,Goiânia,GO,Brazil,-16.6667,-49.2667,797
Uropelia campestris,"Esteves-Lopes, 2005",,,Humaitá/AM,AM,Brazil,-7.5065,-63.0215,62
Uropelia campestris,"Esteves-Lopes, 2005",,,"Ibipetuba, Rio Preto",BA,Brazil,-11,-44.5333,450
Uropelia campestris,"Esteves-Lopes, 2005",,,Indianopolis (Rio das Mortes),MT,Brazil,-14.9667,-52.3167,434
Uropelia campestris,"Esteves-Lopes, 2005",,,Jandaia/GO,GO,Brazil,-17.0495,-50.1464,610
Uropelia campestris,"Esteves-Lopes, 2005",,,Jangada/MT,MT,Brazil,-15.2365,-56.4895,185
Uropelia campestris,"Esteves-Lopes, 2005",,,João Pinheiro/MG,MG,Brazil,-17.7435,-46.1734,700
Uropelia campestris,"Esteves-Lopes, 2005",,,"Lago do Caixão, Rio Cuiaba",MT,Brazil,-17.0833,-56.6,113
Uropelia campestris,"Esteves-Lopes, 2005",,,"Lago do Molha – saco, Rio das Mortes",MT,Brazil,-13.6667,-51.4833,281
Uropelia campestris,"Esteves-Lopes, 2005",,,Lago Grande,AP,Brazil,2.05,-50.7,1
Uropelia campestris,"Esteves-Lopes, 2005",,,Lagoa da Confusão/TO,TO,Brazil,-10.7945,-49.6244,250
Uropelia campestris,17541,,,Lagoa da Serra Azul,MT,Brazil,-12.6333,-50.6667,196
Uropelia campestris,17543,,,Lagoa da Serra Azul,MT,Brazil,-12.6333,-50.6667,196
Uropelia campestris,17548,,,Lagoa da Serra Azul,MT,Brazil,-12.6333,-50.6667,196
Uropelia campestris,"Esteves-Lopes, 2005",,,Lajeado/TO,TO,Brazil,-9.7515,-48.3584,148
Uropelia campestris,"Esteves-Lopes, 2005",,,Mateiros/TO,TO,Brazil,-10.5485,-46.4214,540
Uropelia campestris,"Esteves-Lopes, 2005",,,Miranda/MS,MS,Brazil,-20.2415,-56.3785,147
Uropelia campestris,"Esteves-Lopes, 2005",,,Miravânia/MG,MG,Brazil,-14.7415,-44.4044,667
Uropelia campestris,34989,,,"Molha Saco, Pindaíba, São Domingos",MT,Brazil,-13.5,-51.3833,301
Uropelia campestris,"Esteves-Lopes, 2005",,,Montes Claros de Goiás/GO,GO,Brazil,-16.0085,-51.3974,374
Uropelia campestris,"Esteves-Lopes, 2005",,,Nossa Senhora de Nazaré/PI,PI,Brazil,-4.6315,-42.1734,102
Uropelia campestris,"Esteves-Lopes, 2005",,,Novo Jardim/TO,TO,Brazil,-11.8245,-46.6284,616
Uropelia campestris,"Esteves-Lopes, 2005",,,"Pacoval, Ilha do Marajó",PA,Brazil,-0.2667,-48.4833,1
Uropelia campestris,"Esteves-Lopes, 2005",,,Palmas/TO,TO,Brazil,-10.1675,-48.3334,213
Uropelia campestris,"Esteves-Lopes, 2005",,,Palmeirante/TO,TO,Brazil,-7.8605,-47.9264,98
Uropelia campestris,"Esteves-Lopes, 2005",,,Paracatu,MG,Brazil,-17.2167,-46.8667,688
Uropelia campestris,"Esteves-Lopes, 2005",,,"Paracatu, Rio Preto",MG,Brazil,-16.8667,-46.3333,570
Uropelia campestris,"Esteves-Lopes, 2005",,,Paracatu/MG,MG,Brazil,-17.2225,-46.8754,700
Uropelia campestris,"Esteves-Lopes, 2005",,,Paraúna/GO,GO,Brazil,-16.9485,-50.4494,737
Uropelia campestris,"Esteves-Lopes, 2005",,,Parque Estadual do Jalapao,TO,Brazil,-10.4667,-46.3167,618
Uropelia campestris,"Esteves-Lopes, 2005",,,Parque Nacional Grande Sertão Veredas,MG,Brazil,-15.35,-45.8333,759
Uropelia campestris,"Esteves-Lopes, 2005",,,Pedro Afonso/TO,TO,Brazil,-8.9685,-48.1754,98
Uropelia campestris,"Esteves-Lopes, 2005",,,Peixe/TO,TO,Brazil,-12.0255,-48.5394,245
Uropelia campestris,"Esteves-Lopes, 2005",,,"Pindobal, ilha do Marajó",PA,Brazil,-0.3,-48.3667,1
Uropelia campestris,8394,,,Pirapora,MG,Brazil,-17.35,-44.9333,542
Uropelia campestris,8395,,,Pirapora,MG,Brazil,-17.35,-44.9333,542
Uropelia campestris,8396,,,Pirapora,MG,Brazil,-17.35,-44.9333,542
Uropelia campestris,"Esteves-Lopes, 2005",,,"Pirapora, Rio São Francisco",MG,Brazil,-17.35,-44.9333,542
Uropelia campestris,"Esteves-Lopes, 2005",,,Pirapora/MG,MG,Brazil,-17.3455,-44.9424,525
Uropelia campestris,"Esteves-Lopes, 2005",,,Pium/TO,TO,Brazil,-10.4435,-49.1824,301
Uropelia campestris,"Esteves-Lopes, 2005",,,Poconé,MT,Brazil,-16.25,-56.6167,149
Uropelia campestris,"Esteves-Lopes, 2005",,,Poconé/MT,MT,Brazil,-16.2575,-56.6235,148
Uropelia campestris,17540,,,Pontal da Serra Azul,MT,Brazil,-13.5667,-51.1667,261
Uropelia campestris,17542,,,Pontal da Serra Azul,MT,Brazil,-13.5667,-51.1667,261
Uropelia campestris,17544,,,Pontal da Serra Azul,MT,Brazil,-13.5667,-51.1667,261
Uropelia campestris,17545,,,Pontal da Serra Azul,MT,Brazil,-13.5667,-51.1667,261
Uropelia campestris,"Esteves-Lopes, 2005",,,Ponte Alta do Tocantins/TO,TO,Brazil,-10.7445,-47.5364,319
Uropelia campestris,"Esteves-Lopes, 2005",,,Porangatu/GO,GO,Brazil,-13.4415,-49.1494,652
Uropelia campestris,"Esteves-Lopes, 2005",,,Porto do Campo,MT,Brazil,-15.7,-57.7167,120
Uropelia campestris,"Esteves-Lopes, 2005",,,Porto Limão,MT,Brazil,-16.1667,-58.0833,143
Uropelia campestris,"Esteves-Lopes, 2005",,,Porto Nacional/TO,TO,Brazil,-10.7085,-48.4174,199
Uropelia campestris,"Esteves-Lopes, 2005",,,"Retiro Novo, distrito Pirizal, Nossa Senhora do Livramento",MT,Brazil,-16.3667,-56.3,113
Uropelia campestris,"Esteves-Lopes, 2005",,,Ribeirão Cascalheira/MT,MT,Brazil,-12.9425,-51.8244,469
Uropelia campestris,"Esteves-Lopes, 2005",,,"Rio Araguaia, Aragarças",GO,Brazil,-15.9167,-52.25,303
Uropelia campestris,42215,,,"Rio Araguaia, Conceição do Araguaia",PA,Brazil,-8.25,-49.2833,119
Uropelia campestris,"Esteves-Lopes, 2005",,,"Rio Congonhas, Grao Mogol e Itacambira",MG,Brazil,-16.6833,-43.3167,880
Uropelia campestris,"Esteves-Lopes, 2005",,,"Rio Cristalino, Bandeira Anhanguera",MT,Brazil,-14.0167,-51.2833,303
Uropelia campestris,17546,,,"Rio Cristalino, Lagoa do Aldeamento",MT,Brazil,-12.6333,-50.6667,196
Uropelia campestris,30125,,,"Rio Cuiabá, Barra do Rio Aricá",MT,Brazil,-15.95,-55.9333,126
Uropelia campestris,30124,,,"Rio Cuiabá, Santo Antônio",MT,Brazil,-15.8667,-56.0833,149
Uropelia campestris,"Esteves-Lopes, 2005",,,Rio da Conceição/TO,TO,Brazil,-11.4005,-46.8834,528
Uropelia campestris,14716,,,"Rio das Almas, Fazenda Manuel Peixoto",GO,Brazil,-14.5833,-49.0333,491
Uropelia campestris,14717,,,"Rio das Almas, Fazenda Manuel Peixoto",GO,Brazil,-14.5833,-49.0333,491
Uropelia campestris,14718,,,"Rio das Almas, Fazenda Manuel Peixoto",GO,Brazil,-14.5833,-49.0333,491
Uropelia campestris,14719,,,"Rio das Almas, Fazenda Manuel Peixoto",GO,Brazil,-14.5833,-49.0333,491
Uropelia campestris,32281,,,"Rio das Mortes, Chavantina",MT,Brazil,-14.6667,-52.35,312
Uropelia campestris,32282,,,"Rio das Mortes, Chavantina",MT,Brazil,-14.6667,-52.35,312
Uropelia campestris,32283,,,"Rio das Mortes, Chavantina",MT,Brazil,-14.6667,-52.35,312
Uropelia campestris,32284,,,"Rio das Mortes, Chavantina",MT,Brazil,-14.6667,-52.35,312
Uropelia campestris,32285,,,"Rio das Mortes, Chavantina",MT,Brazil,-14.6667,-52.35,312
Uropelia campestris,34990,,,"Rio das Mortes, São Domingos",MT,Brazil,-13.5,-51.3833,301
Uropelia campestris,34991,,,"Rio das Mortes, São Domingos",MT,Brazil,-13.5,-51.3833,301
Uropelia campestris,"Esteves-Lopes, 2005",,,"Rio do Coco, Parque Estadual do Cantão, Caseara",TO,Brazil,-9.25,-49.9667,152
Uropelia campestris,"Esteves-Lopes, 2005",,,Rio Paraná,GO,Brazil,-13.9167,-47,671
Uropelia campestris,12342,,,"Rio Piquiri, Coxim",MS,Brazil,-18.5,-54.75,285
Uropelia campestris,"Esteves-Lopes, 2005",,,"Rio Piriqui,",MT,Brazil,-17.3833,-55.6333,143
Uropelia campestris,"Esteves-Lopes, 2005",,,Rio Preto,BA,Brazil,-11.35,-43.8667,422
Uropelia campestris,"Esteves-Lopes, 2005",,,Rio Sete de Setembro,MT,Brazil,-13.3167,-53.5333,306
Uropelia campestris,"Esteves-Lopes, 2005",,,Rio Tesouras,GO,Brazil,-14.6,-50.85,264
Uropelia campestris,76077,,,"Rio Tocantins (margem esquerda), Peixe, Fazenda Funil",TO,Brazil,-11.85,-48.6167,238
Uropelia campestris,76014,,,"Rio Tocantins (margem esquerda), Peixe, Travessão de São Miguel",TO,Brazil,-12.3667,-48.4333,284
Uropelia campestris,"Esteves-Lopes, 2005",,,Rosário Oeste/MT,MT,Brazil,-14.8365,-56.4285,185
Uropelia campestris,"Esteves-Lopes, 2005",,,Salvaterra/PA,PA,Brazil,-0.7534,-48.5174,1
Uropelia campestris,"Esteves-Lopes, 2005",,,Santa Filomena (Serra do Livramento),PI,Brazil,-9.3167,-45.6333,540
Uropelia campestris,40810,,,"Santa Rita de Cássia, Ouro Preto",BA,Brazil,-11,-44.5333,450
Uropelia campestris,40811,,,"Santa Rita de Cássia, Ouro Preto",BA,Brazil,-11,-44.5333,450
Uropelia campestris,40812,,,"Santa Rita de Cássia, Ouro Preto",BA,Brazil,-11,-44.5333,450
Uropelia campestris,40813,,,"Santa Rita de Cássia, Ouro Preto",BA,Brazil,-11,-44.5333,450
Uropelia campestris,42159,,,"Santa Rita de Cássia, Ouro Preto",BA,Brazil,-11,-44.5333,450
Uropelia campestris,83748,,,"Santana do Araguaia, Fazenda Fartura 2009d",PA,Brazil,-9.85,-50.3333,178
Uropelia campestris,83750,,,"Santana do Araguaia, Fazenda Fartura 2009d",PA,Brazil,-9.85,-50.3333,178
Uropelia campestris,83749,,,"Santana do Araguaia, Fazenda Fartura 2009n",PA,Brazil,-9.7333,-50.1833,161
Uropelia campestris,"Esteves-Lopes, 2005",,,Santo Antonio de Leverger,MT,Brazil,-15.8667,-56.0833,149
Uropelia campestris,"Esteves-Lopes, 2005",,,Santo Antônio do Leverger/MT,MT,Brazil,-15.8665,-56.0775,153
Uropelia campestris,"Esteves-Lopes, 2005",,,São Desidério/BA,BA,Brazil,-12.3635,-44.9734,555
Uropelia campestris,"Esteves-Lopes, 2005",,,"São Domingos, Rio das Mortes (=posto de atração dos indios Pimentel Barbosa)",MT,Brazil,-13.5,-51.3833,301
Uropelia campestris,"Esteves-Lopes, 2005",,,São Marcelo do Rio Preto,BA,Brazil,-11.0333,-45.5333,507
Uropelia campestris,"Esteves-Lopes, 2005",,,São Miguel do Araguaia/GO,GO,Brazil,-13.2755,-50.1634,319
Uropelia campestris,"Esteves-Lopes, 2005",,,"São Natal, Ilha do Marajó",PA,Brazil,-1.0167,-48.9667,6
Uropelia campestris,"Esteves-Lopes, 2005",,,Serra das Araras,MT,Brazil,-15.65,-57.2167,299
Uropelia campestris,"Esteves-Lopes, 2005",,,"Serra do Lajeado, parque Estadual do Lajeado",TO,Brazil,-10.2667,-48.3667,193
Uropelia campestris,"Esteves-Lopes, 2005",,,"Teso do Arari, Cachoeira do Arari, Ilha do Marajó",PA,Brazil,-1.1667,-48.75,1
Uropelia campestris,"Esteves-Lopes, 2005",,,Tocantinia,TO,Brazil,-9.55,-48.3667,145
Uropelia campestris,"Esteves-Lopes, 2005",,,Tocantínia/TO,TO,Brazil,-9.5645,-48.3774,140
Uropelia campestris,"Esteves-Lopes, 2005",,,Torixoréu/MT,MT,Brazil,-16.1995,-52.5564,323
Uropelia campestris,"Esteves-Lopes, 2005",,,"Travessao de são Miguel, mg. Esq. Rio Tocantins, Peixe",TO,Brazil,-12.3667,-48.4333,284
Uropelia campestris,"Esteves-Lopes, 2005",,,Uberlândia/MG,MG,Brazil,-18.9195,-48.2774,690
Uropelia campestris,"Esteves-Lopes, 2005",,,Unaí/MG,MG,Brazil,-16.3585,-46.9064,610
Uropelia campestris,"Esteves-Lopes, 2005",,,Uruana de Minas/MG,MG,Brazil,-16.0645,-46.2544,586
Uropelia campestris,"Esteves-Lopes, 2005",,,"Usina Hidroeletrica de Queimado, Unai",MG,Brazil,-16.2,-47.2833,879
Uropelia campestris,98614,,,Vila Bela da Santissima Trindade,MT,Brazil,-14.9833,-59.9167,192
Uropelia campestris,98631,,,Vila Bela da Santissima Trindade,MT,Brazil,-14.9833,-59.9167,192
Uropelia campestris,98596,,,Vila Bela da Santissima Trindade,MT,Brazil,-15.1,-59.6333,272
Uropelia campestris,"Esteves-Lopes, 2005",,,Vila Bela da Santissima Trindade,MT,Brazil,-15.0085,-59.9515,193
Uropelia campestris,"Esteves-Lopes, 2005",,,"Xavantina, Rio das Mortes",MT,Brazil,-14.6667,-52.35,312
Vanzosaura savanicola*,MZUSP 103186,~103201,EE Serra Geral do Tocantins,Almas,TO,Brazil,-11.2333,-46.9167,615
Vanzosaura savanicola*,MZUSP 103202,holotype,EE Serra Geral do Tocantins,Almas,TO,Brazil,-11.2333,-46.9167,615
Vanzosaura savanicola*,CHUNB 37303,,Arinos,Arinos,MG,Brazil,-15.9167,-46.0667,518
Vanzosaura savanicola*,CHUNB 51296,~51302,Cocos,Cocos,BA,Brazil,-14.1667,-44.55,602
Vanzosaura savanicola*,MTR 14949,,Formosa do Rio Preto,Formosa do Rio Preto,BA,Brazil,-11.0561,-45.1925,500
Vanzosaura savanicola*,PHV 2138,,Formosa do Rio Preto,Formosa do Rio Preto,BA,Brazil,-11.0561,-45.1925,500
Vanzosaura savanicola*,PHV 2174,,Formosa do Rio Preto,Formosa do Rio Preto,BA,Brazil,-11.0561,-45.1925,500
Vanzosaura savanicola*,P 1,~3 + P58~60,Jaborandi,Jaborandi,BA,Brazil,-13.6,-44.4833,605
Vanzosaura savanicola*,MTJ 007,008; 051; 051; 0226; 0328; 0342; 0435,Januária,Januária,MG,Brazil,-15.4833,-44.3667,468
Vanzosaura savanicola*,CHUNB 23754,28163; 28164; 28168; 28171,Mateiros,Mateiros,TO,Brazil,-10.5475,-46.4211,540
Vanzosaura savanicola*,CHUNB 28172,28174; 28177; 28179; 28181,Mateiros,Mateiros,TO,Brazil,-10.5475,-46.4211,540
Vanzosaura savanicola*,CHUNB 28185,28186; 28197; 41230; 41233,Mateiros,Mateiros,TO,Brazil,-10.5475,-46.4211,540
Vanzosaura savanicola*,CHUNB 41236,~41238,Mateiros,Mateiros,TO,Brazil,-10.5475,-46.4211,540
Vanzosaura savanicola*,CTMZUSP 03274,,Mateiros,Mateiros,TO,Brazil,-10.5475,-46.4211,540
Vanzosaura savanicola*,CTMZUSP 03323,,Mateiros,Mateiros,TO,Brazil,-10.5475,-46.4211,540
Vanzosaura savanicola*,17844,17853; 17889,São Desidério,São Desidério,BA,Brazil,-12.3515,-44.9842,544
Vanzosaura savanicola*,MMOURA 259,,Urucuia,Urucuia,MG,Brazil,-16.1167,-45.7333,512
Xenodon matogrossensis,,,,,,Bolivia,-16.6333,-57.4832,183
Xenodon matogrossensis,MZ10105,,,Aquidauana,MS,Brazil,-20.471,-55.787,177
Xenodon matogrossensis,MZ10245,,,Aquidauana,MS,Brazil,-20.471,-55.787,177
Xenodon matogrossensis,MZ10246,,,Aquidauana,MS,Brazil,-20.471,-55.787,177
Xenodon matogrossensis,MZ10247,,,Aquidauana,MS,Brazil,-20.471,-55.787,177
Xenodon matogrossensis,MHNCI.7929,,fazenda Peixe Vivo,Bandeirantes,,,-19.9667,-54.2667,536
Xenodon matogrossensis,IB14575,,Agachi,Agachi,MS,Brazil,-19.7,-56.6833,91
Xenodon matogrossensis,IB14204,,Agachi,Agachi,MS,Brazil,-19.7,-56.6833,91
Xenodon matogrossensis,IB14271,,Agachi,Agachi,MS,Brazil,-19.7,-56.6833,91
Xenodon matogrossensis,IB14277,,Agachi,Agachi,MS,Brazil,-19.7,-56.6833,91
Xenodon matogrossensis,IB14553,,Agachi,Agachi,MS,Brazil,-19.7,-56.6833,91
Xenodon matogrossensis,IB15749,,Agachi,Agachi,MS,Brazil,-19.7,-56.6833,91
Xenodon matogrossensis,IB15750,,Agachi,Agachi,MS,Brazil,-19.7,-56.6833,91
Xenodon matogrossensis,ZUFMS,,,Anastacio,MS,Brazil,-20.4861,-55.8041,187
Xenodon matogrossensis,,,Centroide,Anastacio,MS,Brazil,-20.7071,-55.7611,242
Xenodon matogrossensis,,,Fazenda Vo Tomazia,Anastacio,MS,Brazil,-20.7071,-55.7611,242
Xenodon matogrossensis,,,Rio Taquarussu,Anastacio,MS,Brazil,-20.6211,-55.8054,166
Xenodon matogrossensis,IB13524,,Taunay,Aquidauana,MS,Brazil,-20.2833,-56.0667,167
Xenodon matogrossensis,IB14181,,Aquidauana,Aquidauana,MS,Brazil,-20.4667,-55.7833,180
Xenodon matogrossensis,IB14181,,Aquidauana,Aquidauana,MS,Brazil,-20.4667,-55.7833,180
Xenodon matogrossensis,MHNCI,,Fz Sao Jose,Aquidauana,MS,Brazil,-20.459,-55.7756,183
