Species,Latitude,Longitude,alt
Bothrops moojeni,-17.7333,-46.1667,682
Bothrops moojeni,-17.7333,-46.1833,675
Bothrops moojeni,-17.7167,-46.1667,672
Bothrops moojeni,-17.3833,-46.1333,594
Bothrops moojeni,-15.6167,-46.4167,597
Bothrops moojeni,-21.5167,-51.4333,308
Bothrops moojeni,-20.7833,-51.65,278
Bothrops moojeni,-17.8833,-44.4833,951
Bothrops moojeni,-17.8833,-44.5667,543
Bothrops moojeni,-21.1667,-51.0417,390
Bothrops moojeni,-22.6,-48.8,542
Bothrops moojeni,-16.6167,-48.7333,912
Bothrops moojeni,-16.559,-42.89,856
Bothrops moojeni,-21.5778,-47.7861,597
Bothrops moojeni,-21.55,-47.7,624
Bothrops moojeni,-16.25,-47.95,932
Bothrops moojeni,-21.6333,-55.35,483
Bothrops moojeni,-23.4167,-51.9333,445
Bothrops moojeni,-8.834,-48.51,292
Bothrops moojeni,-22.15,-51.1667,504
Bothrops moojeni,-10.7333,-46.7833,454
Bothrops moojeni,-13.8333,-48.3,372
Bothrops moojeni,-18.25,-52.8833,771
Bothrops moojeni,-19.9167,-50.0833,397
Bothrops moojeni,-20.0861,-56.6164,131
Bothrops moojeni,-21.1333,-51.1,401
Bothrops moojeni,-15.85,-43.05,651
Bothrops moojeni,-22.3667,-46.95,608
Bothrops moojeni,-22.2917,-47.15,602
Bothrops moojeni,-18.8667,-48.8833,729
Bothrops moojeni,-16.7167,-43.8667,709
Bothrops moojeni,-21.5083,-48.15,611
Bothrops moojeni,-14.7333,-50.5667,373
Bothrops moojeni,-20.9917,-51.2833,354
Bothrops moojeni,-21.1333,-55.8167,243
Bothrops moojeni,-21.1013,-55.8997,192
Bothrops moojeni,-21.135,-55.8078,256
Bothrops moojeni,-14.4667,-48.45,663
Bothrops moojeni,-14.05,-48.3167,427
Bothrops moojeni,-14.72,-56.328,200
Bothrops moojeni,-15.8315,-56.5281,187
Bothrops moojeni,-21.5694,-54.2428,335
Bothrops moojeni,-22.2333,-53.3333,309
Bothrops moojeni,-21.9978,-53.4297,329
Bothrops moojeni,-20.5333,-49.3167,434
Bothrops moojeni,-14.3292,-57.6163,491
Bothrops moojeni,-21.4667,-49.2167,460
Bothrops moojeni,-21.8,-50.8667,368
Bothrops moojeni,-18.2333,-47.8333,735
Bothrops moojeni,-16.8,-49.9167,640
Bothrops moojeni,-21.3667,-51.8667,285
Bothrops moojeni,-22.4167,-50.5833,549
Bothrops moojeni,-19.8253,-51.54,480
Bothrops moojeni,-19.5277,-51.3956,507
Bothrops moojeni,-20.1,-50.5833,460
Bothrops moojeni,-23.0833,-52.45,396
Bothrops moojeni,-10.2167,-44.6333,457
Bothrops moojeni,-20.7167,-46.6167,779
Bothrops moojeni,-18.5833,-46.5167,895
Bothrops moojeni,-20.6417,-47.2833,848
Bothrops moojeni,-22.35,-48.7833,479
Bothrops moojeni,-20.25,-47.4667,1047
Bothrops moojeni,-20.25,-47.4833,1052
Bothrops moojeni,-19.2333,-47.4667,914
Bothrops moojeni,-21.4167,-50.0833,444
Bothrops moojeni,-20.6667,-51.2833,313
Bothrops moojeni,-20.65,-51.3,312
Bothrops moojeni,-21.8833,-51.7333,379
Bothrops moojeni,-22,-49.45,492
Bothrops moojeni,-22,-47.4167,610
Bothrops moojeni,-21.9833,-47.4167,609
Bothrops moojeni,-15.45,-47.6,1076
Bothrops moojeni,-22.6333,-50.2,572
Bothrops moojeni,-17.7667,-57.2833,102
Bothrops moojeni,-16.25,-56.6167,149
Bothrops moojeni,-17.1208,-56.9417,119
Bothrops moojeni,-16.5,-56.75,118
Bothrops moojeni,-22.5333,-55.7167,646
Bothrops moojeni,-19.1667,-47.6833,879
Bothrops moojeni,-19.6,-57.4333,65
Bothrops moojeni,-15.6507,-57.2209,344
Bothrops moojeni,-21.6833,-57.8667,73
Bothrops moojeni,-21.6719,-57.8814,70
Bothrops moojeni,-22.7653,-53.2583,231
Bothrops moojeni,-19.3,-48.9167,628
Bothrops moojeni,-21.7667,-52.1167,286
Bothrops moojeni,-22.1333,-51.4,494
Bothrops moojeni,-21.8667,-51.85,351
Bothrops moojeni,-21.8667,-51.8333,353
Bothrops moojeni,-22.25,-50.7,559
Bothrops moojeni,-22.2333,-50.6833,552
Bothrops moojeni,-20.4333,-53.75,336
Bothrops moojeni,-20.4835,-53.2668,429
Bothrops moojeni,-21.7333,-50.7167,375
Bothrops moojeni,-21.8,-54.5333,303
Bothrops moojeni,-21.8022,-54.5436,303
Bothrops moojeni,-21.7221,-54.5044,304
Bothrops moojeni,-21.6962,-54.5573,309
Bothrops moojeni,-21.5014,-54.6961,300
Bothrops moojeni,-22.4,-47.55,610
Bothrops moojeni,-19.6847,-54.9715,325
Bothrops moojeni,-17.7833,-50.9167,771
Bothrops moojeni,-21.1583,-50.925,401
Bothrops moojeni,-14.8333,-56.4167,189
Bothrops moojeni,-21.3,-50.7333,405
Bothrops moojeni,-20.2,-51.0167,328
Bothrops moojeni,-22.75,-47.4167,563
Bothrops moojeni,-20.1,-50.9833,334
Bothrops moojeni,-22.1333,-47.45,611
Bothrops moojeni,-11.5667,-50.6667,181
Bothrops moojeni,-11.0087,-44.5582,447
Bothrops moojeni,-10.8333,-44.5333,540
Bothrops moojeni,-21.7,-47.4833,652
Bothrops moojeni,-21.4833,-47.3667,645
Bothrops moojeni,-20.25,-50.8,396
Bothrops moojeni,-21.9833,-51.65,419
Bothrops moojeni,-15.866,-56.077,153
Bothrops moojeni,-22.0167,-47.8833,793
Bothrops moojeni,-20.5833,-53.8,353
Bothrops moojeni,-19.3936,-54.5635,586
Bothrops moojeni,-19.4134,-54.4773,540
Bothrops moojeni,-19.4129,-54.4594,462
Bothrops moojeni,-14.7,-47.5167,1057
Bothrops moojeni,-20.5833,-47.8667,614
Bothrops moojeni,-20.5667,-47.85,610
Bothrops moojeni,-20.5917,-47.6333,703
Bothrops moojeni,-22.85,-48.4333,637
Bothrops moojeni,-25.35,-54.2333,288
Bothrops moojeni,-12.744,-48.236,281
Bothrops moojeni,-20.9167,-46.9833,926
Bothrops moojeni,-21.4833,-47.55,901
Bothrops moojeni,-21.4667,-47.55,920
Bothrops moojeni,-19.45,-44.2333,887
Bothrops moojeni,-20.9167,-54.95,509
Bothrops moojeni,-20.931,-54.969,499
Bothrops moojeni,-11.85,-55.5,403
Bothrops moojeni,-17.6182,-54.8278,317
Bothrops moojeni,-17.5396,-54.4374,426
Bothrops moojeni,-17.5336,-54.4484,418
Bothrops moojeni,-14.619,-57.486,339
Bothrops moojeni,-22.6697,-53.4311,258
Bothrops moojeni,-22.75,-50.5833,534
Bothrops moojeni,-20.4333,-54.85,417
Bothrops moojeni,-20.442,-54.86,466
Bothrops moojeni,-20.4636,-54.9076,375
Bothrops moojeni,-20.4333,-54.8667,421
Bothrops moojeni,-20.4388,-54.8573,433
Bothrops moojeni,-20.7833,-48.3333,535
Bothrops moojeni,-20.75,-51.6667,303
Bothrops moojeni,-20.8571,-51.7511,305
Bothrops moojeni,-20.7598,-51.6951,325
Bothrops moojeni,-20.7489,-51.6579,281
Bothrops moojeni,-20.6106,-51.6026,294
Bothrops moojeni,-20.5931,-52.4296,304
Bothrops moojeni,-21.9333,-50.5167,519
Bothrops moojeni,-18.5833,-48.7,769
Bothrops moojeni,-19.7333,-47.9167,762
Bothrops moojeni,-18.9167,-48.2667,691
Bothrops moojeni,-18.9167,-48.2833,690
Bothrops moojeni,-20.751,-51.678,314
Bothrops moojeni,-14.525,-49.141,545
Bothrops moojeni,-16.3667,-46.9,612
Bothrops moojeni,-16.35,-46.9,602
Bothrops moojeni,-7.2167,-44.55,154
Bothrops moojeni,-17.45,-48.2,788
Bothrops moojeni,-21.8333,-46.8833,827
Bothrops moojeni,-15.5709,-56.255,196
Bothrops moojeni,-16.7333,-48.5,915
Bothrops moojeni,-22.4686,-54.4443,311
Bothrops moojeni,-15,-59.95,192
Bothrops moojeni,-21.555,-47.704,630
Bothrops moojeni,-21.6167,-55.1667,366
Bothrops moojeni,-13.533,-48.22,335
Bothrops moojeni,-25.9167,-54.6,229
Bothrops moojeni,-23.065,-54.191,316
Bothrops moojeni,-21.135,-55.83,219
Bothrops moojeni,-14.474,-48.46,715
Bothrops moojeni,-13.398,-46.318,633
Bothrops moojeni,-20.638,-51.109,331
Bothrops moojeni,-16.095,-49.338,851
Bothrops moojeni,-21.876,-51.844,356
Bothrops moojeni,-20.443,-53.759,337
Bothrops moojeni,-22.411,-47.561,614
Bothrops moojeni,-20.3264,-51.4625,320
Bothrops moojeni,-22.4938,-52.9741,263
Bothrops moojeni,-21.303,-52.831,366
Bothrops moojeni,-13.447,-56.721,376
Bothrops moojeni,-20.82,-49.379,457
Bothrops moojeni,-23.529,-47.135,899
Bothrops moojeni,-22.488,-53.351,281
Bothrops moojeni,-10.3338,-48.4963,194
Bothrops moojeni,-14.8667,-55.7928,266
Bothrops moojeni,-12.1432,-48.466,252
Bothrops moojeni,-22.3672,-52.9657,277
Bothrops moojeni,-22.3615,-52.9798,276
Bothrops pauloensis,-14.8184,-61.1758,199
Bothrops pauloensis,-16.3622,-62.0023,404
Bothrops pauloensis,-16.3613,-62.0036,404
Bothrops pauloensis,-22.5833,-56.0333,387
Bothrops pauloensis,-24.05,-54.3333,261
Bothrops pauloensis,-22.4667,-48.9833,610
Bothrops pauloensis,-22.4688,-48.9895,610
Bothrops pauloensis,-22.4692,-48.9875,610
Bothrops pauloensis,-21.0256,-47.3739,916
Bothrops pauloensis,-21.025,-47.3833,966
Bothrops pauloensis,-21.0248,-47.3726,947
Bothrops pauloensis,-21.0167,-47.3667,947
Bothrops pauloensis,-17.3,-53.2,630
Bothrops pauloensis,-17.3141,-53.2153,629
Bothrops pauloensis,-17.3042,-53.2014,631
Bothrops pauloensis,-21.7333,-48.1,661
Bothrops pauloensis,-21.7244,-48.1017,665
Bothrops pauloensis,-21.7238,-48.1013,665
Bothrops pauloensis,-21.7167,-48.05,600
Bothrops pauloensis,-22.1333,-47.6667,740
Bothrops pauloensis,-22.1262,-47.6641,671
Bothrops pauloensis,-22.1167,-47.65,624
Bothrops pauloensis,-16.3333,-48.95,918
Bothrops pauloensis,-16.3286,-48.9532,917
Bothrops pauloensis,-16.328,-48.9522,917
Bothrops pauloensis,-16.3167,-48.95,917
Bothrops pauloensis,-20.9833,-54.5,443
Bothrops pauloensis,-20.4667,-55.7833,180
Bothrops pauloensis,-22.1005,-56.5162,183
Bothrops pauloensis,-22,-48.3833,523
Bothrops pauloensis,-20.9,-47.75,644
Bothrops pauloensis,-22.5002,-48.5529,439
Bothrops pauloensis,-22.5,-48.55,480
Bothrops pauloensis,-22.4947,-48.5581,457
Bothrops pauloensis,-22.4833,-48.5333,586
Bothrops pauloensis,-22.1,-56.5167,188
Bothrops pauloensis,-23.0167,-49.4833,674
Bothrops pauloensis,-20.5333,-56.7,304
Bothrops pauloensis,-22.5667,-48.9833,610
Bothrops pauloensis,-22.2833,-48.1167,675
Bothrops pauloensis,-22.2842,-48.1267,657
Bothrops pauloensis,-22.4579,-49.341,587
Bothrops pauloensis,-22.4667,-49.3333,593
Bothrops pauloensis,-21.1833,-47.3,829
Bothrops pauloensis,-14.3,-49.15,762
Bothrops pauloensis,-14.3,-49.25,768
Bothrops pauloensis,-20.7833,-47.2833,902
Bothrops pauloensis,-20.4333,-54.6333,599
Bothrops pauloensis,-21.8999,-47.0333,655
Bothrops pauloensis,-21.8917,-47.0333,655
Bothrops pauloensis,-22.8167,-51.6,371
Bothrops pauloensis,-23.0459,-49.1691,789
Bothrops pauloensis,-23.0333,-49.15,782
Bothrops pauloensis,-23.05,-49.1667,789
Bothrops pauloensis,-23.0333,-49.1667,793
Bothrops pauloensis,-21.55,-47.45,767
Bothrops pauloensis,-21.9333,-47.3667,586
Bothrops pauloensis,-15.3,-55.85,649
Bothrops pauloensis,-15.89,-52.26,288
Bothrops pauloensis,-21.6167,-47.35,743
Bothrops pauloensis,-21.2211,-47.4519,597
Bothrops pauloensis,-21.05,-48.3164,589
Bothrops pauloensis,-22.2204,-47.6255,607
Bothrops pauloensis,-22.22,-47.6258,607
Bothrops pauloensis,-22.225,-47.6167,605
Bothrops pauloensis,-18.5067,-54.76,246
Bothrops pauloensis,-18.5059,-54.7455,302
Bothrops pauloensis,-15.5833,-56.0833,198
Bothrops pauloensis,-21.9,-47.6167,638
Bothrops pauloensis,-21.9071,-47.6203,640
Bothrops pauloensis,-21.9167,-47.6167,644
Bothrops pauloensis,-14.4,-56.4333,363
Bothrops pauloensis,-21.6,-47.79,587
Bothrops pauloensis,-21.996,-47.426,610
Bothrops pauloensis,-22.48,-47.21,629
Bothrops pauloensis,-22.4882,-47.2158,632
Bothrops pauloensis,-22.4833,-47.2167,623
Bothrops pauloensis,-23.5919,-48.4772,610
Bothrops pauloensis,-22.1963,-46.7514,892
Bothrops pauloensis,-22.2,-46.75,903
Bothrops pauloensis,-22.1158,-46.6828,860
Bothrops pauloensis,-23.025,-48.8083,830
Bothrops pauloensis,-23.0472,-49.0417,773
Bothrops pauloensis,-21.6661,-48.4472,612
Bothrops pauloensis,-16.675,-49.2833,804
Bothrops pauloensis,-22.2444,-47.9583,891
Bothrops pauloensis,-21.375,-47.6278,607
Bothrops pauloensis,-22.2167,-47.8833,867
Bothrops pauloensis,-22.2333,-47.8833,883
Bothrops pauloensis,-23.075,-48.8458,859
Bothrops pauloensis,-19.5986,-47.2083,950
Bothrops pauloensis,-21.4333,-48.15,563
Bothrops pauloensis,-23,-48.6833,828
Bothrops pauloensis,-22.0389,-47.9661,741
Bothrops pauloensis,-22.2528,-46.7972,796
Bothrops pauloensis,-22.8228,-48.3361,612
Bothrops pauloensis,-23.0667,-49.1083,750
Bothrops pauloensis,-22.9792,-48.6167,833
Bothrops pauloensis,-22.8931,-48.4928,933
Bothrops pauloensis,-21.5278,-47.65,785
Bothrops pauloensis,-21.5542,-48.1139,583
Bothrops pauloensis,-22.74,-48.4561,559
Bothrops pauloensis,-22.3778,-47.1667,610
Bothrops pauloensis,-19.75,-46.1667,920
Bothrops pauloensis,-22.1575,-47.795,861
Bothrops pauloensis,-22.7814,-48.3986,542
Bothrops pauloensis,-19.5333,-47.45,947
Bothrops pauloensis,-20.5497,-47.7833,617
Bothrops pauloensis,-20.55,-47.78,617
Bothrops pauloensis,-19.55,-48.8333,641
Bothrops pauloensis,-16.3333,-54.9167,304
Bothrops pauloensis,-20.9319,-54.9614,502
Bothrops pauloensis,-20.9167,-54.95,509
Bothrops pauloensis,-20.5333,-47.4,921
Bothrops pauloensis,-20.5417,-47.4198,916
Bothrops pauloensis,-20.5386,-47.4008,920
Bothrops pauloensis,-20.2667,-49.1833,458
Bothrops pauloensis,-20.2833,-49.2,457
Bothrops pauloensis,-20.0167,-48.9333,564
Bothrops pauloensis,-16.6777,-49.2676,804
Bothrops pauloensis,-16.6667,-49.25,778
Bothrops pauloensis,-21.5,-48.03,572
Bothrops pauloensis,-21.4969,-48.0384,563
Bothrops pauloensis,-21.4967,-48.0378,563
Bothrops pauloensis,-21.5,-48.0333,572
Bothrops pauloensis,-20.5,-56.5833,289
Bothrops pauloensis,-20.4988,-56.5836,294
Bothrops pauloensis,-21.4333,-56.1167,268
Bothrops pauloensis,-21.45,-56.1,295
Bothrops pauloensis,-21.4488,-56.1045,288
Bothrops pauloensis,-16.3333,-53.75,569
Bothrops pauloensis,-16.3374,-53.7648,567
Bothrops pauloensis,-19.5833,-46.9333,1023
Bothrops pauloensis,-21.6667,-48.25,655
Bothrops pauloensis,-23,-46.8333,696
Bothrops pauloensis,-23.007,-46.8387,717
Bothrops pauloensis,-23.0058,-46.8389,717
Bothrops pauloensis,-23,-46.85,712
Bothrops pauloensis,-22.0825,-55.3522,473
Bothrops pauloensis,-22.0929,-55.3435,495
Bothrops pauloensis,-22.0804,-55.3963,532
Bothrops pauloensis,-22.25,-47.8167,890
Bothrops pauloensis,-22.2539,-47.8231,898
Bothrops pauloensis,-22.2537,-47.8229,898
Bothrops pauloensis,-22.2528,-47.8228,898
Bothrops pauloensis,-21.7739,-47.0864,615
Bothrops pauloensis,-21.7348,-46.9712,680
Bothrops pauloensis,-21.7333,-46.9667,672
Bothrops pauloensis,-22.7,-46.9833,611
Bothrops pauloensis,-20.1354,-54.4451,607
Bothrops pauloensis,-20.1417,-54.3994,597
Bothrops pauloensis,-17.8923,-51.7141,677
Bothrops pauloensis,-17.8833,-51.7167,690
Bothrops pauloensis,-17.8814,-51.7144,697
Bothrops pauloensis,-21.6167,-47.8167,560
Bothrops pauloensis,-17.8667,-51.7,720
Bothrops pauloensis,-21.4333,-48.1833,584
Bothrops pauloensis,-20.7833,-51.65,278
Bothrops pauloensis,-21.9,-47.0333,655
Bothrops pauloensis,-19.6167,-43.8833,920
Bothrops pauloensis,-19.3,-45.35,625
Bothrops pauloensis,-19.7822,-52.991,487
Bothrops pauloensis,-22.1833,-47.3833,610
Bothrops pauloensis,-22.1891,-47.3977,611
Bothrops pauloensis,-22.3569,-47.3842,614
Bothrops pauloensis,-22.9833,-48.6833,820
Bothrops pauloensis,-22.2833,-47.9167,928
Bothrops pauloensis,-22.9978,-48.685,827
Bothrops pauloensis,-16.3051,-48.9724,913
Bothrops pauloensis,-21.55,-47.7,624
Bothrops pauloensis,-20.7071,-55.7611,242
Bothrops pauloensis,-23.0167,-48.8,829
Bothrops pauloensis,-23.5,-48.4167,611
Bothrops pauloensis,-23.49,-48.413,611
Bothrops pauloensis,-20.0833,-51.0833,341
Bothrops pauloensis,-20.092,-51.0936,338
Bothrops pauloensis,-20.0886,-51.1032,341
Bothrops pauloensis,-18.6739,-51.8806,579
Bothrops pauloensis,-19.7557,-55.8634,99
Bothrops pauloensis,-20.4667,-55.8,175
Bothrops pauloensis,-20.448,-55.7795,179
Bothrops pauloensis,-18.6333,-48.1833,914
Bothrops pauloensis,-18.6333,-48.2,916
Bothrops pauloensis,-18.6471,-48.1827,914
Bothrops pauloensis,-20.7833,-52.05,307
Bothrops pauloensis,-20.8018,-52.0494,308
Bothrops pauloensis,-21.7944,-48.1756,631
Bothrops pauloensis,-21.8,-48.1667,645
Bothrops pauloensis,-21.7906,-48.172,653
Bothrops pauloensis,-22.5667,-47.1667,625
Bothrops pauloensis,-22.5711,-47.1728,625
Bothrops pauloensis,-22.6667,-50.4167,561
Bothrops pauloensis,-22.5739,-50.4103,580
Bothrops pauloensis,-22.65,-50.4,568
Bothrops pauloensis,-22.6588,-50.4048,565
Bothrops pauloensis,-23.1,-48.9167,838
Bothrops pauloensis,-23.099,-48.926,829
Bothrops pauloensis,-23.0972,-48.9047,851
Bothrops pauloensis,-23.0833,-48.9167,861
Bothrops pauloensis,-23.1038,-48.9422,792
Bothrops pauloensis,-19.8052,-54.2851,576
Bothrops pauloensis,-15.89,-52.2567,288
Bothrops pauloensis,-15.893,-52.2599,289
Bothrops pauloensis,-20.4169,-48.8331,483
Bothrops pauloensis,-20.4167,-48.8333,483
Bothrops pauloensis,-20.4143,-48.8338,482
Bothrops pauloensis,-12.8167,-51.7667,310
Bothrops pauloensis,-22.3167,-49.05,536
Bothrops pauloensis,-22.1089,-56.5211,178
Bothrops pauloensis,-16.25,-47.95,932
Bothrops pauloensis,-21.519,-56.7217,452
Bothrops pauloensis,-20.519,-56.7217,305
Bothrops pauloensis,-23.1,-48.25,591
Bothrops pauloensis,-23.0982,-48.2588,604
Bothrops pauloensis,-23.1,-48.2667,607
Bothrops pauloensis,-23.1022,-48.2578,597
Bothrops pauloensis,-23.0953,-48.2582,598
Bothrops pauloensis,-22.5644,-48.9681,609
Bothrops pauloensis,-22.5667,-48.9667,610
Bothrops pauloensis,-22.5677,-48.9637,612
Bothrops pauloensis,-22.8833,-48.45,727
Bothrops pauloensis,-22.9333,-48.4667,882
Bothrops pauloensis,-22.8904,-48.4553,788
Bothrops pauloensis,-22.886,-48.445,751
Bothrops pauloensis,-22.8833,-48.4333,653
Bothrops pauloensis,-22.8833,-48.4833,870
Bothrops pauloensis,-22.8903,-48.4552,788
Bothrops pauloensis,-15.8209,-47.8162,1067
Bothrops pauloensis,-15.8,-47.8833,1061
Bothrops pauloensis,-15.7099,-48.0224,1164
Bothrops pauloensis,-15.7801,-47.9292,1092
Bothrops pauloensis,-15.7667,-47.9167,1089
Bothrops pauloensis,-22.2833,-48.127,660
Bothrops pauloensis,-21.6667,-48.2333,672
Bothrops pauloensis,-23.7,-48.4833,624
Bothrops pauloensis,-23.8,-48.6,602
Bothrops pauloensis,-23.7975,-48.5928,602
Bothrops pauloensis,-23.8,-48.5833,607
Bothrops pauloensis,-23.7944,-48.5874,601
Bothrops pauloensis,-22.1,-58,121
Bothrops pauloensis,-22.0328,-55.881,674
Bothrops pauloensis,-20.1468,-50.1884,501
Bothrops pauloensis,-20.1458,-50.1944,504
Bothrops pauloensis,-21.2667,-47.3,830
Bothrops pauloensis,-21.2753,-47.3048,803
Bothrops pauloensis,-23.6083,-48.4458,603
Bothrops pauloensis,-16.6741,-49.2867,810
Bothrops pauloensis,-17.6167,-47.7667,919
Bothrops pauloensis,-17.6359,-47.7784,914
Bothrops pauloensis,-20.4428,-54.6464,602
Bothrops pauloensis,-20.9131,-54.2497,482
Bothrops pauloensis,-20.4457,-54.6495,602
Bothrops pauloensis,-20.3882,-54.5454,637
Bothrops pauloensis,-18.15,-47.9333,904
Bothrops pauloensis,-19.2458,-47.775,959
Bothrops pauloensis,-21.6,-55.1667,390
Bothrops pauloensis,-15.1007,-55.5604,298
Bothrops pauloensis,-14.8717,-55.7856,265
Bothrops pauloensis,-15.4333,-55.75,661
Bothrops pauloensis,-21.6189,-55.1673,366
Bothrops pauloensis,-21.6144,-55.1683,373
Bothrops pauloensis,-19.5767,-57.0186,76
Bothrops pauloensis,-18.5,-54.75,285
Bothrops pauloensis,-15.5989,-56.0949,173
Bothrops pauloensis,-21.6,-48.35,610
Bothrops pauloensis,-21.6026,-48.3662,600
Bothrops pauloensis,-14.4031,-56.427,330
Bothrops pauloensis,-23.5478,-46.6358,631
Bothrops pauloensis,-23.6333,-48.4667,602
Bothrops pauloensis,-22.1,-46.6667,895
Bothrops pauloensis,-23.4267,-47.2433,769
Bothrops pauloensis,-23.4375,-47.5667,610
Bothrops pauloensis,-23.425,-47.5917,592
Bothrops pauloensis,-18.9583,-48.2083,727
Bothrops pauloensis,-20.3183,-48.3106,559
Bothrops pauloensis,-20.3167,-48.3167,558
Bothrops pauloensis,-20.3256,-48.3108,560
Bothrops pauloensis,-19.9909,-44.0585,887
Bothrops pauloensis,-23.5833,-48.05,670
Bothrops pauloensis,-23.592,-48.053,676
Bothrops pauloensis,-23.5632,-48.0188,666
Bothrops pauloensis,-23.9833,-48.8833,831
Bothrops pauloensis,-23.9667,-48.8667,824
Bothrops pauloensis,-23.1,-48.6167,814
Bothrops pauloensis,-23.1,-48.6,804
Bothrops pauloensis,-23.0977,-48.616,809
Bothrops pauloensis,-23.264,-47.299,610
Bothrops pauloensis,-20.1333,-54.3833,617
Bothrops pauloensis,-23.4989,-48.983,612
Bothrops pauloensis,-23.5,-48.9833,612
Bothrops pauloensis,-14.9545,-59.0254,667
Bothrops pauloensis,-21.4667,-47,611
Bothrops pauloensis,-21.4656,-46.9999,610
Bothrops pauloensis,-17.75,-46.1667,700
Bothrops pauloensis,-17.7333,-46.1667,682
Bothrops pauloensis,-17.7333,-46.1833,675
Bothrops pauloensis,-17.7167,-46.1667,672
Bothrops pauloensis,-15.6167,-46.4167,597
Bothrops pauloensis,-21.4678,-47.0047,610
Bothrops pauloensis,-22.3667,-46.9333,608
Bothrops pauloensis,-19.6333,-43.9,901
Bothrops pauloensis,-22.6,-48.8,542
Bothrops pauloensis,-22.3667,-46.95,608
Bothrops pauloensis,-23,-49.3167,694
Bothrops pauloensis,-21.552,-55.3965,442
Bothrops pauloensis,-22.3641,-46.9383,610
Bothrops pauloensis,-22.0175,-47.8908,776
Bothrops pauloensis,-21.0428,-49.6676,458
Bothrops pauloensis,-17.5667,-52.55,683
Bothrops pauloensis,-17.5694,-52.5511,674
Bothrops pauloensis,-20.73,-48.05,591
Bothrops pauloensis,-20.7274,-48.0548,589
Bothrops pauloensis,-21.5,-48.15,611
Bothrops pauloensis,-21.5095,-48.1547,610
Bothrops pauloensis,-18.8667,-48.8833,729
Bothrops pauloensis,-21.1333,-55.8167,243
Bothrops pauloensis,-21.135,-55.8078,256
Bothrops pauloensis,-21.1013,-55.8997,192
Bothrops pauloensis,-20.5333,-49.3,444
Bothrops pauloensis,-20.5333,-49.3167,434
Bothrops pauloensis,-22.37,-46.94,608
Bothrops pauloensis,-23.5333,-46.7833,632
Bothrops pauloensis,-23.0175,-47.5114,523
Bothrops pauloensis,-22.7889,-50.2175,546
Bothrops pauloensis,-22.7833,-50.2167,551
Bothrops pauloensis,-19.6667,-51.1833,392
Bothrops pauloensis,-19.6772,-51.1989,396
Bothrops pauloensis,-23.3833,-48.3833,613
Bothrops pauloensis,-23.384,-48.726,613
Bothrops pauloensis,-18.1,-52.9167,843
Bothrops pauloensis,-18.1667,-52.75,738
