species,elevation,sample
Polystictus superciliaris,707,391
Polystictus superciliaris,981,394
Polystictus superciliaris,1249,375
Polystictus superciliaris,1231,394
Polystictus superciliaris,1562,396
Polystictus superciliaris,1529,394
Polystictus superciliaris,1545,413
Polystictus superciliaris,1352,413
Polystictus superciliaris,1457,394
Polystictus superciliaris,1134,415
Polystictus superciliaris,931,395
Polystictus superciliaris,1224,394
Polystictus superciliaris,865,394
Polystictus superciliaris,880,412
Polystictus superciliaris,893,331
Polystictus superciliaris,796,415
Polystictus superciliaris,933,393
Polystictus superciliaris,648,415
Polystictus superciliaris,901,352
Polystictus superciliaris,1219,375
Polystictus superciliaris,1115,374
Polystictus superciliaris,929,331
Polystictus superciliaris,1359,394
Polystictus superciliaris,909,394
Polystictus superciliaris,497,375
Polystictus superciliaris,1157,392
Polystictus superciliaris,1249,394
Polystictus superciliaris,1457,394
Polystictus superciliaris,1248,393
Polystictus superciliaris,1101,394
Polystictus superciliaris,1219,413
Polystictus superciliaris,1009,410
Polystictus superciliaris,972,412
Polystictus superciliaris,848,414
Polystictus superciliaris,913,395
Polystictus superciliaris,987,413
Polystictus superciliaris,1506,394
Polystictus superciliaris,963,431
Polystictus superciliaris,863,352
Poospiza cinerea,906,374
Poospiza cinerea,1156,304
Poospiza cinerea,914,375
Poospiza cinerea,1162,394
Poospiza cinerea,912,395
Poospiza cinerea,823,394
Poospiza cinerea,860,394
Poospiza cinerea,1092,306
Poospiza cinerea,803,394
Poospiza cinerea,597,348
Poospiza cinerea,519,370
Poospiza cinerea,887,374
Poospiza cinerea,901,304
Poospiza cinerea,845,394
Poospiza cinerea,961,411
Poospiza cinerea,757,137
Poospiza cinerea,1123,304
Poospiza cinerea,897,394
Poospiza cinerea,917,329
Poospiza cinerea,285,161
Poospiza cinerea,199,137
Poospiza cinerea,954,395
Poospiza cinerea,1200,392
Poospiza cinerea,1212,333
Poospiza cinerea,711,415
Poospiza cinerea,843,330
Poospiza cinerea,900,411
Poospiza cinerea,858,286
Poospiza cinerea,838,393
Poospiza cinerea,914,332
Poospiza cinerea,529,264
Poospiza cinerea,1231,392
Poospiza cinerea,748,412
Poospiza cinerea,856,412
Poospiza cinerea,791,394
Poospiza cinerea,903,415
Poospiza cinerea,897,394
Poospiza cinerea,1081,412
Poospiza cinerea,897,394
Poospiza cinerea,882,395
Poospiza cinerea,877,395
Poospiza cinerea,977,415
Poospiza cinerea,940,394
Poospiza cinerea,913,375
Poospiza cinerea,800,394
Poospiza cinerea,921,374
Poospiza cinerea,891,415
Poospiza cinerea,849,394
Poospiza cinerea,996,394
Poospiza cinerea,332,303
Poospiza cinerea,858,394
Poospiza cinerea,908,374
Poospiza cinerea,715,283
Poospiza cinerea,859,394
Poospiza cinerea,707,391
Poospiza cinerea,1190,394
Poospiza cinerea,981,394
Poospiza cinerea,893,373
Poospiza cinerea,933,394
Poospiza cinerea,1231,394
Poospiza cinerea,1352,413
Poospiza cinerea,742,203
Poospiza cinerea,1077,306
Poospiza cinerea,1003,330
Poospiza cinerea,769,285
Poospiza cinerea,1074,305
Poospiza cinerea,1511,333
Poospiza cinerea,393,415
Poospiza cinerea,611,411
Poospiza cinerea,931,395
Poospiza cinerea,728,351
Poospiza cinerea,832,374
Poospiza cinerea,585,312
Poospiza cinerea,865,394
Poospiza cinerea,880,412
Poospiza cinerea,593,310
Poospiza cinerea,906,412
Poospiza cinerea,715,311
Poospiza cinerea,519,289
Poospiza cinerea,264,242
Poospiza cinerea,981,394
Poospiza cinerea,949,394
Poospiza cinerea,886,412
Poospiza cinerea,933,393
Poospiza cinerea,901,352
Poospiza cinerea,929,331
Poospiza cinerea,1227,392
Poospiza cinerea,1248,393
Poospiza cinerea,1101,394
Poospiza cinerea,887,393
Poospiza cinerea,909,412
Poospiza cinerea,610,327
Poospiza cinerea,879,327
Poospiza cinerea,266,137
Poospiza cinerea,913,394
Poospiza cinerea,925,415
Poospiza cinerea,583,310
Porphyrospiza caerulescens,299,10
Porphyrospiza caerulescens,545,243
Porphyrospiza caerulescens,931,285
Porphyrospiza caerulescens,1156,304
Porphyrospiza caerulescens,1095,306
Porphyrospiza caerulescens,838,286
Porphyrospiza caerulescens,823,394
Porphyrospiza caerulescens,864,394
Porphyrospiza caerulescens,860,394
Porphyrospiza caerulescens,650,432
Porphyrospiza caerulescens,1016,412
Porphyrospiza caerulescens,583,349
Porphyrospiza caerulescens,1092,306
Porphyrospiza caerulescens,803,394
Porphyrospiza caerulescens,599,348
Porphyrospiza caerulescens,914,327
Porphyrospiza caerulescens,891,393
Porphyrospiza caerulescens,900,394
Porphyrospiza caerulescens,706,287
Porphyrospiza caerulescens,1049,412
Porphyrospiza caerulescens,914,308
Porphyrospiza caerulescens,779,353
Porphyrospiza caerulescens,115,297
Porphyrospiza caerulescens,1170,374
Porphyrospiza caerulescens,216,381
Porphyrospiza caerulescens,304,303
Porphyrospiza caerulescens,498,323
Porphyrospiza caerulescens,1184,306
Porphyrospiza caerulescens,961,411
Porphyrospiza caerulescens,757,137
Porphyrospiza caerulescens,740,137
Porphyrospiza caerulescens,1123,304
Porphyrospiza caerulescens,1037,285
Porphyrospiza caerulescens,757,137
Porphyrospiza caerulescens,610,304
Porphyrospiza caerulescens,897,394
Porphyrospiza caerulescens,1210,307
Porphyrospiza caerulescens,173,138
Porphyrospiza caerulescens,613,393
Porphyrospiza caerulescens,706,331
Porphyrospiza caerulescens,1200,392
Porphyrospiza caerulescens,636,308
Porphyrospiza caerulescens,1049,306
Porphyrospiza caerulescens,310,362
Porphyrospiza caerulescens,1112,306
Porphyrospiza caerulescens,900,411
Porphyrospiza caerulescens,764,309
Porphyrospiza caerulescens,793,372
Porphyrospiza caerulescens,86,297
Porphyrospiza caerulescens,353,363
Porphyrospiza caerulescens,111,402
Porphyrospiza caerulescens,916,328
Porphyrospiza caerulescens,1076,406
Porphyrospiza caerulescens,529,264
Porphyrospiza caerulescens,748,412
Porphyrospiza caerulescens,856,412
Porphyrospiza caerulescens,1100,331
Porphyrospiza caerulescens,791,394
Porphyrospiza caerulescens,920,374
Porphyrospiza caerulescens,608,393
Porphyrospiza caerulescens,763,414
Porphyrospiza caerulescens,898,373
Porphyrospiza caerulescens,898,374
Porphyrospiza caerulescens,805,393
Porphyrospiza caerulescens,758,352
Porphyrospiza caerulescens,940,394
Porphyrospiza caerulescens,920,394
Porphyrospiza caerulescens,916,374
Porphyrospiza caerulescens,954,374
Porphyrospiza caerulescens,921,374
Porphyrospiza caerulescens,923,306
Porphyrospiza caerulescens,609,287
Porphyrospiza caerulescens,858,394
Porphyrospiza caerulescens,659,283
Porphyrospiza caerulescens,859,394
Porphyrospiza caerulescens,981,394
Porphyrospiza caerulescens,213,300
Porphyrospiza caerulescens,98,298
Porphyrospiza caerulescens,993,287
Porphyrospiza caerulescens,1231,394
Porphyrospiza caerulescens,627,203
Porphyrospiza caerulescens,291,359
Porphyrospiza caerulescens,1352,413
Porphyrospiza caerulescens,458,342
Porphyrospiza caerulescens,1077,306
Porphyrospiza caerulescens,759,347
Porphyrospiza caerulescens,895,330
Porphyrospiza caerulescens,1003,330
Porphyrospiza caerulescens,769,285
Porphyrospiza caerulescens,762,285
Porphyrospiza caerulescens,301,279
Porphyrospiza caerulescens,698,372
Porphyrospiza caerulescens,199,301
Porphyrospiza caerulescens,931,395
Porphyrospiza caerulescens,1224,394
Porphyrospiza caerulescens,381,318
Porphyrospiza caerulescens,914,411
Porphyrospiza caerulescens,144,137
Porphyrospiza caerulescens,682,309
Porphyrospiza caerulescens,401,72
Porphyrospiza caerulescens,906,393
Porphyrospiza caerulescens,880,412
Porphyrospiza caerulescens,906,412
Porphyrospiza caerulescens,1091,395
Porphyrospiza caerulescens,185,137
Porphyrospiza caerulescens,949,394
Porphyrospiza caerulescens,893,331
Porphyrospiza caerulescens,914,395
Porphyrospiza caerulescens,886,412
Porphyrospiza caerulescens,933,393
Porphyrospiza caerulescens,474,363
Porphyrospiza caerulescens,915,373
Porphyrospiza caerulescens,393,321
Porphyrospiza caerulescens,837,350
Porphyrospiza caerulescens,665,332
Porphyrospiza caerulescens,729,353
Porphyrospiza caerulescens,901,352
Porphyrospiza caerulescens,929,331
Porphyrospiza caerulescens,1218,394
Porphyrospiza caerulescens,299,117
Porphyrospiza caerulescens,920,395
Porphyrospiza caerulescens,896,411
Porphyrospiza caerulescens,1227,392
Porphyrospiza caerulescens,1457,394
Porphyrospiza caerulescens,1101,394
Porphyrospiza caerulescens,276,340
Porphyrospiza caerulescens,1219,413
Porphyrospiza caerulescens,1041,410
Porphyrospiza caerulescens,1009,410
Porphyrospiza caerulescens,901,393
Porphyrospiza caerulescens,909,412
Porphyrospiza caerulescens,1194,331
Porphyrospiza caerulescens,457,222
Porphyrospiza caerulescens,159,299
Porphyrospiza caerulescens,913,395
Porphyrospiza caerulescens,314,340
Porphyrospiza caerulescens,610,371
Porphyrospiza caerulescens,863,352
Porphyrospiza caerulescens,913,431
Porphyrospiza caerulescens,193,53
Porphyrospiza caerulescens,505,32
Porphyrospiza caerulescens,420,31
Porphyrospiza caerulescens,400,52
Pristimantis dundeei,524,222
Pristimantis dundeei,298,137
Pristimantis dundeei,757,137
Pristimantis dundeei,613,204
Pristimantis dundeei,613,204
Pristimantis dundeei,236,137
Pristimantis dundeei,307,201
Pristimantis dundeei,524,138
Pristimantis dundeei,314,227
Pristimantis moa*,206,297
Pristimantis moa*,115,297
Pristimantis moa*,213,300
Pristimantis moa*,192,298
Pristimantis moa*,381,318
Pristimantis ventrigranulosus,729,203
Pristimantis ventrigranulosus,384,222
Pristimantis ventrigranulosus,525,223
Pristimantis ventrigranulosus,525,223
Pristimantis ventrigranulosus,639,202
Proceratophrys bagnoi,370,304
Proceratophrys bagnoi,370,304
Proceratophrys bagnoi,463,304
Proceratophrys bagnoi,659,283
Proceratophrys branti,1112,304
Proceratophrys branti,715,347
Proceratophrys branti,580,304
Proceratophrys branti,605,324
Proceratophrys branti,610,323
Proceratophrys branti,665,323
Proceratophrys branti,171,319
Proceratophrys branti,624,342
Proceratophrys branti,624,342
Proceratophrys branti,624,342
Proceratophrys branti,624,342
Proceratophrys branti,425,304
Proceratophrys branti,398,304
Proceratophrys branti,421,324
Proceratophrys branti,263,321
Proceratophrys branti,283,300
Proceratophrys branti,283,300
Proceratophrys branti,429,300
Proceratophrys branti,277,303
Proceratophrys branti,277,303
Proceratophrys branti,164,299
Proceratophrys branti,459,323
Proceratophrys branti,199,301
Proceratophrys carranca,607,370
Proceratophrys carranca,607,370
Proceratophrys carranca,607,370
Proceratophrys cururu,1190,393
Proceratophrys cururu,813,393
Proceratophrys cururu,883,393
Proceratophrys cururu,827,393
Proceratophrys cururu,1214,393
Proceratophrys cururu,1231,393
Proceratophrys cururu,1235,393
Proceratophrys cururu,1231,393
Proceratophrys cururu,914,413
Proceratophrys cururu,1525,413
Proceratophrys dibernardoi,602,202
Proceratophrys dibernardoi,638,182
Proceratophrys dibernardoi,591,225
Proceratophrys dibernardoi,524,222
Proceratophrys dibernardoi,681,163
Proceratophrys dibernardoi,619,224
Proceratophrys dibernardoi,697,224
Proceratophrys dibernardoi,677,203
Proceratophrys dibernardoi,677,203
Proceratophrys dibernardoi,756,245
Proceratophrys goyana,761,304
Proceratophrys goyana,897,304
Proceratophrys goyana,761,304
Proceratophrys goyana,599,324
Proceratophrys goyana,723,284
Proceratophrys goyana,1031,306
Proceratophrys goyana,243,280
Proceratophrys goyana,654,287
Proceratophrys goyana,465,303
Proceratophrys goyana,457,324
Proceratophrys goyana,834,285
Proceratophrys goyana,796,304
Proceratophrys goyana,279,303
Proceratophrys goyana,285,303
Proceratophrys goyana,282,303
Proceratophrys goyana,911,285
Proceratophrys goyana,915,285
Proceratophrys goyana,887,285
Proceratophrys goyana,693,286
Proceratophrys goyana,695,286
Proceratophrys goyana,906,286
Proceratophrys goyana,906,286
Proceratophrys huntingtoni,266,137
Proceratophrys huntingtoni,266,137
Proceratophrys huntingtoni,266,137
Proceratophrys huntingtoni,441,136
Proceratophrys huntingtoni,284,159
Proceratophrys moratoi,697,292
Proceratophrys moratoi,548,291
Proceratophrys moratoi,928,292
Proceratophrys moratoi,928,292
Proceratophrys moratoi,944,292
Proceratophrys moratoi,865,312
Proceratophrys moratoi,910,308
Proceratophrys moratoi,616,288
Proceratophrys moratoi,594,289
Proceratophrys moratoi,458,289
Proceratophrys moratoi,611,267
Proceratophrys moratoi,726,292
Proceratophrys moratoi,744,288
Proceratophrys moratoi,398,221
Proceratophrys moratoi,427,246
Proceratophrys moratoi,914,330
Proceratophrys moratoi,773,312
Proceratophrys moratoi,951,331
Proceratophrys moratoi,749,288
Proceratophrys moratoi,614,310
Proceratophrys moratoi,754,309
Proceratophrys rotundipalpebra,882,304
Proceratophrys rotundipalpebra,741,304
Proceratophrys rotundipalpebra,883,325
Proceratophrys rotundipalpebra,883,325
Proceratophrys salvatori,1018,304
Proceratophrys salvatori,1106,304
Proceratophrys salvatori,1106,304
Proceratophrys salvatori,1061,306
Proceratophrys salvatori,1091,306
Proceratophrys salvatori,1000,306
Proceratophrys salvatori,1160,306
Proceratophrys salvatori,948,307
Proceratophrys salvatori,773,285
Proceratophrys salvatori,990,285
Proceratophrys salvatori,762,285
Proceratophrys salvatori,914,286
Proceratophrys strussmannae,427,74
Proceratophrys strussmannae,427,74
Proceratophrys strussmannae,390,74
Proceratophrys strussmannae,494,74
Proceratophrys strussmannae,494,74
Proceratophrys vielliardi,1215,306
Proceratophrys vielliardi,1113,306
Proceratophrys vielliardi,1112,306
Proceratophrys vielliardi,971,287
Proceratophrys vielliardi,971,287
Proceratophrys vielliardi,971,287
Proceratophrys vielliardi,1210,307
Proceratophrys vielliardi,916,328
Proceratophrys vielliardi,916,328
Proceratophrys vielliardi,900,328
Pseudis tocantins,288,242
Pseudis tocantins,264,297
Pseudis tocantins,531,222
Pseudis tocantins,445,222
Pseudis tocantins,296,242
Pseudis tocantins,277,242
Pseudis tocantins,140,297
Pseudis tocantins,117,277
Pseudis tocantins,179,318
Pseudis tocantins,222,260
Pseudis tocantins,379,222
Pseudis tocantins,461,300
Pseudis tocantins,461,300
Pseudis tocantins,282,303
Pseudis tocantins,282,303
Pseudis tocantins,279,303
Pseudis tocantins,106,299
Pseudis tocantins,263,302
Pseudis tocantins,718,322
Pseudis tocantins,260,317
Pseudis tocantins,216,300
Pseudis tocantins,166,300
Pseudis tocantins,185,279
Pseudis tocantins,205,280
Pseudis tocantins,199,301
Pseudis tocantins,82,317
Pseudis tocantins,81,317
Pseudis tocantins,297,260
Pseudis tocantins,229,237
Pseudis tocantins,313,261
Pseudopaludicola atragula*,457,289
Pseudopaludicola atragula*,457,289
Pseudopaludicola atragula*,457,289
Pseudopaludicola atragula*,435,246
Pseudopaludicola atragula*,472,246
Pseudopaludicola atragula*,438,246
Pseudopaludicola atragula*,457,269
Pseudopaludicola coracoralinae*,643,265
Pseudopaludicola coracoralinae*,643,265
Pseudopaludicola coracoralinae*,643,265
Pseudopaludicola coracoralinae*,758,264
Pseudopaludicola facureae*,440,247
Pseudopaludicola facureae*,616,288
Pseudopaludicola facureae*,594,287
Pseudopaludicola facureae*,875,284
Pseudopaludicola facureae*,512,246
Pseudopaludicola facureae*,414,246
Pseudopaludicola facureae*,379,246
Pseudopaludicola facureae*,650,288
Pseudopaludicola facureae*,610,265
Pseudopaludicola facureae*,720,286
Pseudopaludicola facureae*,428,246
Pseudopaludicola facureae*,749,288
Pseudopaludicola facureae*,767,288
Pseudopaludicola facureae*,713,309
Pseudopaludicola facureae*,713,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola facureae*,709,309
Pseudopaludicola ibisoroca*,709,203
Pseudopaludicola ibisoroca*,709,203
Pseudopaludicola ibisoroca*,709,203
Pseudopaludicola ibisoroca*,677,203
Pseudopaludicola jazmynmcdonaldae*,168,257
Pseudopaludicola jazmynmcdonaldae*,161,257
Pseudopaludicola jazmynmcdonaldae*,161,257
Pseudopaludicola jazmynmcdonaldae*,161,257
Pseudopaludicola jazmynmcdonaldae*,161,257
